"","ref_number","prefix","property_name","state","county","city","street_number","status","request_type","restricted_address","acreage_of_property","area_of_significance","category_of_property","external_link","level_of_significance_international","level_of_significance_national","level_of_significance_state","level_of_significance_local","level_of_significance_not_indicated","listed_date","nhl_designated_date","other_names","park_name","property_id","district_name","address","latitude","longitude"
"11","99000706","AD","Evergreen Historic District","Arizona","Maricopa","Mesa","456 N Robson St. & 463 N Macdonald","Listed","Add.doc.",FALSE,17.9,"Community Planning And Development; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1999-07-05,NA,NA,NA,"99000706","Evergreen","Evergreen Historic District, Maricopa, Arizona",33.071048592706,-112.016339291526
"12","94001483",NA,"Fairview Place Historic District","Arizona","Maricopa","Phoenix","Encanto Blvd. to McDowell Rd., 15th Ave. to the alley W of 17th Ave.","Listed","Multiple",FALSE,78,"Community Planning And Development; Politics/Government","District","https://catalog.archives.gov/id/75608639",FALSE,FALSE,FALSE,TRUE,FALSE,1994-12-21,NA,"Fairview Place Subdivision",NA,"94001483","Fairview Place","Fairview Place Historic District, Maricopa, Arizona",33.295314642007,-111.839380765124
"13","05001505",NA,"Floralcroft Historic District","Arizona","Maricopa","Glendale","Roughly bounded by State St., 59th Ave., Myrtle St., Grand Ave. and 61st Ave.","Listed","Single",FALSE,15,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75610175",FALSE,FALSE,FALSE,TRUE,FALSE,2006-04-06,NA,NA,NA,"05001505","Floralcroft","Floralcroft Historic District, Maricopa, Arizona",33.5430958,-112.1883304
"14","10000535","AD","Fraser Fields Historic District (Additional Documentation)","Arizona","Maricopa","Mesa","Fraser Dr W to Fraser Dr E; Third Pl to Pepper Pl (67 North Fraser Drive E,)","Listed","Add.doc.",FALSE,53,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75610037",FALSE,FALSE,FALSE,TRUE,FALSE,2010-08-05,NA,NA,NA,"10000535","Fraser Fields (Additional Documentation)","Fraser Fields Historic District (Additional Documentation), Maricopa, Arizona",33.055807,-112.045721
"15","10000325","AD","Garfield Historic District (Additional Documentation)","Arizona","Maricopa","Phoenix","Roughly bounded by 7th, 16th, Roosevelt, and Van Buren Sts.","Listed","Add.doc.",FALSE,160,"Community Planning And Development","District","https://catalog.archives.gov/id/75608611",FALSE,FALSE,FALSE,TRUE,FALSE,2010-06-10,NA,"Brill's Addition; Germania Place",NA,"10000325","Garfield (Additional Documentation)","Garfield Historic District (Additional Documentation), Maricopa, Arizona",33.055807,-112.045721
"16","11001073",NA,"Glendale Gardens Historic District","Arizona","Maricopa","Glendale","5002-5038 W. Gardenia Ave., 5007-5038 W. State Ave., & 7251-7321 N. 50th Dr.","Listed","Single",FALSE,6.9,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75610167",FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-03,NA,NA,NA,"11001073","Glendale Gardens","Glendale Gardens Historic District, Maricopa, Arizona",33.46433,-111.86094
"17","92000680",NA,"Glendale Townsite-Catlin Court Historic District","Arizona","Maricopa","Glendale","Roughly bounded by Gardenia, 58th, Myrtle, 57th, Palmaire and 59th Aves. and 58th Dr.","Listed","Single",FALSE,21,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75610025",FALSE,FALSE,FALSE,TRUE,FALSE,1992-06-09,NA,NA,NA,"92000680","Glendale Townsite-Catlin Court","Glendale Townsite-Catlin Court Historic District, Maricopa, Arizona",33.5434317,-112.1836577
"18","07001088",NA,"Glendale Townsite-Catlin Court Historic District (Boundary Increase)","Arizona","Maricopa","Glendale","Generally bounded by 55th Ave., 59th Ave., Palmaire Ave. and Orangewood Ave.","Listed","Single",FALSE,80,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75610149",FALSE,FALSE,FALSE,TRUE,FALSE,2007-10-20,NA,NA,NA,"07001088","Glendale Townsite-Catlin Court (Boundary Increase)","Glendale Townsite-Catlin Court Historic District (Boundary Increase), Maricopa, Arizona",33.5434317,-112.1836577
"19","05001506",NA,"Glendale Tract Historic District","Arizona","Maricopa","Glendale","51st Ave. and Northern Ave.","Listed","Single",FALSE,11,"Social History; Agriculture","District","https://catalog.archives.gov/id/75610260",FALSE,FALSE,TRUE,FALSE,FALSE,2006-01-11,NA,"Glendale Subdivision Amended",NA,"05001506","Glendale Tract","Glendale Tract Historic District, Maricopa, Arizona",33.46433,-111.86094
"20","100010434","RS","Grand Avenue Commercial Historic District","Arizona","Maricopa","Phoenix","723-1845 Grand Ave., 718-734 W. Polk St., 1205 W. Pierce St., 1348 W. Roosevelt St., 1107 N. Laurel St.","Listed","Resubmission",FALSE,47.9,"Commerce; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2024-08-19,NA,NA,NA,"100010434","Grand Avenue Commercial","Grand Avenue Commercial Historic District, Maricopa, Arizona",33.37706100073,-112.592577932341
"21","98000054",NA,"Idylwilde Park Historic District","Arizona","Maricopa","Phoenix","Roughly bounded by 11th and 12th Sts., Weldon, and Fairmont Aves.","Listed","Single",FALSE,11.1,"Architecture; Community Planning And Development","District","https://catalog.archives.gov/id/75610027",FALSE,FALSE,FALSE,TRUE,FALSE,1998-02-05,NA,NA,NA,"98000054","Idylwilde Park","Idylwilde Park Historic District, Maricopa, Arizona",33.675747716714,-111.968440361708
"22","83003478",NA,"Kenilworth Historic District","Arizona","Maricopa","Phoenix","Roughly bounded by W. Lynwood and W. Willetta Sts. between  3rd and 7th Aves., and W. Culver between 5th and 7th Aves.","Listed","Multiple",FALSE,39,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75608504",FALSE,FALSE,FALSE,TRUE,FALSE,1983-11-30,NA,"See also:NR 0224820489",NA,"83003478","Kenilworth","Kenilworth Historic District, Maricopa, Arizona",33.46433,-111.86094
"23","09000002",NA,"La Hacienda Historic District","Arizona","Maricopa","Phoenix","Bounded by N. 3rd St. to the W., N. 7th St. to the E., E. Catalina Dr. to the N., E. Thomas Rd. to the S.","Listed","Single",FALSE,19.5,"Architecture; Community Planning And Development","District","https://catalog.archives.gov/id/75610159",FALSE,FALSE,FALSE,TRUE,FALSE,2009-02-13,NA,NA,NA,"09000002","La Hacienda","La Hacienda Historic District, Maricopa, Arizona",33.354320693916,-112.436622018278
"24","10000326",NA,"Los Olivos Historic District","Arizona","Maricopa","Phoenix","The 300 block of E Monte Vista Rd","Listed","Multiple",FALSE,9,"Architecture; Community Planning And Development","District","https://catalog.archives.gov/id/75608613",FALSE,FALSE,FALSE,TRUE,FALSE,2010-06-10,NA,NA,NA,"10000326","Los Olivos","Los Olivos Historic District, Maricopa, Arizona",33.444040649938,-112.353090457718
"25","07000279","AD","Margarita Place Historic District (Additional Documentation)","Arizona","Maricopa","Phoenix","Bounded by Thomas Rd., Windsor Ave., 15th And 16th Ave.","Listed","Add.doc.",FALSE,11.2,"Community Planning And Development","District","https://catalog.archives.gov/id/75610117",FALSE,FALSE,FALSE,TRUE,FALSE,2007-04-12,NA,NA,NA,"07000279","Margarita Place (Additional Documentation)","Margarita Place Historic District (Additional Documentation), Maricopa, Arizona",33.055807,-112.045721
"26","06000434","AD","Medlock Place Historic District (Additional Documentation)","Arizona","Maricopa","Phoenix","Roughly bounded by Missouri Ave., Camelback Rd., 7th Ave., and Central Ave.","Listed","Add.doc.",FALSE,77,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75610157",FALSE,FALSE,FALSE,TRUE,FALSE,2006-06-01,NA,NA,NA,"06000434","Medlock Place (Additional Documentation)","Medlock Place Historic District (Additional Documentation), Maricopa, Arizona",33.055807,-112.045721
"27","100008193","AD","Miracle Mile Historic District (Additional Documentation)","Arizona","Maricopa","Phoenix","1325-1812 East McDowell Rd.","Listed","Add.doc.",FALSE,25.3,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2022-09-20,NA,NA,NA,"100008193","Miracle Mile (Additional Documentation)","Miracle Mile Historic District (Additional Documentation), Maricopa, Arizona",33.055807,-112.045721
"28","08001345",NA,"Myrtle Avenue Residential Historic District","Arizona","Maricopa","Glendale","6305-6423 W. Myrtle Ave.","Listed","Single",FALSE,2.5,"Community Planning And Development","District","https://catalog.archives.gov/id/75610109",FALSE,FALSE,FALSE,TRUE,FALSE,2009-01-22,NA,NA,NA,"08001345","Myrtle Avenue Residential","Myrtle Avenue Residential Historic District, Maricopa, Arizona",33.542190513932,-112.181768229554
"29","05001346",NA,"North Central Avenue Streetscape Historic District","Arizona","Maricopa","Phoenix","Central Ave., bet. Bethany Home Rd. and the Arizona Canal","Listed","Single",FALSE,33.3,"Community Planning And Development; Engineering","District","https://catalog.archives.gov/id/75610189",FALSE,FALSE,FALSE,TRUE,FALSE,2005-11-30,NA,NA,NA,"05001346","North Central Avenue Streetscape","North Central Avenue Streetscape Historic District, Maricopa, Arizona",33.440770976265,-112.349676172843
"30","06001262",NA,"North Encanto Historic District","Arizona","Maricopa","Phoenix","Roughly bounded by 15th and 18th Aves., Thomas to Osborn Rds.","Listed","Single",FALSE,100.1,"Architecture; Community Planning And Development","District","https://catalog.archives.gov/id/75610031",FALSE,FALSE,FALSE,TRUE,FALSE,2007-01-24,NA,NA,NA,"06001262","North Encanto","North Encanto Historic District, Maricopa, Arizona",33.471308252691,-112.311075941833
"31","10000327",NA,"North Garfield Historic District","Arizona","Maricopa","Phoenix","Roughly bounded by 7th St on the W, 16th St on the E, Roosevelt St on the S, and Interstate 10 on the N","Listed","Multiple",FALSE,80,"Architecture; Community Planning And Development","District","https://catalog.archives.gov/id/75608617",FALSE,FALSE,FALSE,TRUE,FALSE,2010-06-10,NA,"Brill's Addition; Diamon Street",NA,"10000327","North Garfield","North Garfield Historic District, Maricopa, Arizona",33.454857926008,-112.325732988747
"32","10000234",NA,"Northfield Historic District","Arizona","Maricopa","Glendale","Bounded by W. State Ave (S), N. 59th Ave (E), W. Orangewood Ave (N), and N. 59th Lane (W)","Listed","Single",FALSE,9,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75610169",FALSE,FALSE,FALSE,TRUE,FALSE,2010-05-10,NA,NA,NA,"10000234","Northfield","Northfield Historic District, Maricopa, Arizona",33.587934189176,-112.432224462302
"33","92000847",NA,"Oakland Historic District","Arizona","Maricopa","Phoenix","Roughly bounded by Fillmore St., 19th Ave., Van Buren St. and Grand Ave.","Listed","Single",FALSE,84,"Community Planning And Development","District","https://catalog.archives.gov/id/75610103",FALSE,FALSE,FALSE,TRUE,FALSE,1992-07-10,NA,"See Also:Tweed, Judge Charles Austin, House",NA,"92000847","Oakland","Oakland Historic District, Maricopa, Arizona",33.083296288816,-112.033054393616
"34","01000164","AD","Oakland Historic District (Additional Documentation)","Arizona","Maricopa","Phoenix","Roughly bounded by 19th Ave. Fillmore St., Grand Ave., and Van Buren St.","Listed","Add.doc.",FALSE,NA,"Community Planning And Development","District","https://catalog.archives.gov/id/75610131",FALSE,FALSE,FALSE,TRUE,FALSE,2001-03-09,NA,NA,NA,"01000164","Oakland (Additional Documentation)","Oakland Historic District (Additional Documentation), Maricopa, Arizona",33.055807,-112.045721
"35","87001430",NA,"Phoenix Homesteads Historic District","Arizona","Maricopa","Phoenix","Roughly bounded by Flower & Twenty-eight Sts., Pinchot Ave., & Twenty-sixth Sts.","Listed","Single",FALSE,24,"Architecture; Community Planning And Development; Commerce","District","https://catalog.archives.gov/id/75610077",FALSE,FALSE,TRUE,FALSE,FALSE,1987-10-13,NA,NA,NA,"87001430","Phoenix Homesteads","Phoenix Homesteads Historic District, Maricopa, Arizona",33.50207,-112.023953
"36","10000844",NA,"Phoenix Homesteads Historic District Boundary Increase","Arizona","Maricopa","Phoenix","Roughly bounded by Pinchot and Flower Sts, 26th to 28th Sts","Listed","Single",FALSE,0.2,"Community Planning And Development","Site","https://catalog.archives.gov/id/75610135",FALSE,FALSE,FALSE,TRUE,FALSE,2010-10-15,NA,NA,NA,"10000844","Phoenix Homesteads Boundary Increase","Phoenix Homesteads Historic District Boundary Increase, Maricopa, Arizona",33.50207,-112.023953
"37","01000521",NA,"Phoenix Indian School Historic District","Arizona","Maricopa","Phoenix","300 E. Indian School Rd.","Listed","Single",FALSE,3,"Architecture; Education; Native American","District","https://catalog.archives.gov/id/75610063",FALSE,TRUE,FALSE,FALSE,FALSE,2001-05-31,NA,NA,NA,"01000521","Phoenix Indian School","Phoenix Indian School Historic District, Maricopa, Arizona",33.435088870759,-111.683943028636
"38","82002085",NA,"Phoenix Union High School Historic District","Arizona","Maricopa","Phoenix","512 E. Van Buren","Listed","Single",FALSE,18,"Education; Architecture","District","https://catalog.archives.gov/id/75610053",FALSE,FALSE,TRUE,FALSE,FALSE,1982-07-15,NA,NA,NA,"82002085","Phoenix Union High School","Phoenix Union High School Historic District, Maricopa, Arizona",33.45173,-112.06631
"39","83003491","AD","Portland Street Historic District (Additional Documentation)","Arizona","Maricopa","Phoenix","Portland St. between 3rd and 7th Aves.","Listed","Add.doc.",FALSE,15,"Industry; Community Planning And Development; Commerce; Law; Politics/Government; Architecture","District","https://catalog.archives.gov/id/75608416",FALSE,FALSE,FALSE,TRUE,FALSE,1983-11-30,NA,NA,NA,"83003491","Portland Street (Additional Documentation)","Portland Street Historic District (Additional Documentation), Maricopa, Arizona",33.055807,-112.045721
"40","03000530",NA,"Robson Historic District","Arizona","Maricopa","Mesa","Roughly bounded by Country Club Dr., Robson and 2nd Sts.","Listed","Single",FALSE,15,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75610153",FALSE,FALSE,FALSE,TRUE,FALSE,2003-06-20,NA,NA,NA,"03000530","Robson","Robson Historic District, Maricopa, Arizona",33.482321440907,-112.382488423002
"41","09000959",NA,"Roosevelt Addition Historic District","Arizona","Maricopa","Tempe","600 block of W. 3rd St.","Listed","Single",FALSE,6.5,"Community Planning And Development; Architecture; Engineering","District","https://catalog.archives.gov/id/75610183",FALSE,FALSE,FALSE,TRUE,FALSE,2009-12-02,NA,NA,NA,"09000959","Roosevelt Addition","Roosevelt Addition Historic District, Maricopa, Arizona",33.46433,-111.86094
"42","83003490",NA,"Roosevelt Historic District","Arizona","Maricopa","Phoenix","Roughly bounded by Portland and Fillmore Sts., Central and  7th Aves.","Listed","Multiple",FALSE,48,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75608506",FALSE,FALSE,FALSE,TRUE,FALSE,1983-11-30,NA,"See Also:Goldspot Marketing Center (Phoenix Commercial MRA)",NA,"83003490","Roosevelt","Roosevelt Historic District, Maricopa, Arizona",33.068678390612,-112.05423236419
"43","11001074",NA,"Sage Acres Historic District","Arizona","Maricopa","Glendale","6021-62-51 N. 48th Ave. & 4736 W. Bethany Home Rd.","Listed","Single",FALSE,4.7,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75610165",FALSE,FALSE,FALSE,TRUE,FALSE,2012-02-03,NA,NA,NA,"11001074","Sage Acres","Sage Acres Historic District, Maricopa, Arizona",33.46433,-111.86094
"44","100001454","MP","Salt River Project Diversion And Conveyance System Historic District","Arizona","Maricopa","Phoenix","Greater Phoenix metropolitan area","Listed","Multiple",FALSE,1048,"Politics/Government; Agriculture; Community Planning And Development","District",NA,FALSE,FALSE,TRUE,FALSE,FALSE,2017-08-07,NA,"Granite Reef Diversion Dam,; Arizona Canal; New Crosscut Canal; Crosscut Hydro Plant; Grand Canal; South Canal; Consolidated Cana; Eastern Canal; Tempe Canal; Western Canal; Highline Canal",NA,"100001454","Salt River Project Diversion And Conveyance System","Salt River Project Diversion And Conveyance System Historic District, Maricopa, Arizona",33.46433,-111.86094
"45","11000192",NA,"Sands Estate Historic District","Arizona","Maricopa","Glendale","Roughly bounded by W Belmont Ave, W Morten Ave, Orangewood Ave, and W Vista Ave","Listed","Single",FALSE,13.3,"Architecture; Community Planning And Development","District","https://catalog.archives.gov/id/75610171",FALSE,FALSE,FALSE,TRUE,FALSE,2011-04-15,NA,NA,NA,"11000192","Sands Estate","Sands Estate Historic District, Maricopa, Arizona",33.514013,-112.072882
"46","100008212","SG","Sands North Townhouses Historic District","Arizona","Maricopa","Scottsdale","7230-7310 East Joshua Tree Ln., 6802-6650 North 72nd Pl., 7231-7309 East Cactus Wren Rd., and 6811-6839 North 73rd St.","Listed","Single",FALSE,8.81,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2022-09-20,NA,NA,NA,"100008212","Sands North Townhouses","Sands North Townhouses Historic District, Maricopa, Arizona",33.511139756877,-111.898839415324
"47","11000567","AD","Silk Stocking Neighborhood Historic District","Arizona","Maricopa","Chandler","290 N Washington St.","Listed","Add.doc.",FALSE,25.3,"Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2011-08-29,NA,"Chandler Townsite North Residential Historic District",NA,"11000567","Silk Stocking Neighborhood","Silk Stocking Neighborhood Historic District, Maricopa, Arizona",33.46433,-111.86094
"48","88000212","AD","Story, F. Q., Neighborhood Historic District (Additional Documentation)","Arizona","Maricopa","Phoenix","McDowell Rd., 7th Ave., Roosevelt St., and 16th Ave.","Listed","Add.doc.",FALSE,120,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1988-03-24,NA,"See Also:Pay'n Takit #5;Story, F. Q. Neighborhood Historic D",NA,"88000212","Story, F. Q., Neighborhood (Additional Documentation)","Story, F. Q., Neighborhood Historic District (Additional Documentation), Maricopa, Arizona",33.055807,-112.045721
"49","92001834","AD","Story, F. Q., Neighborhood Historic District (Boundary Increase) (Additional Documentation)","Arizona","Maricopa","Phoenix","Roughly bounded by 17th Ave., Culver St., 15th Ave. and Lynwood St., also lots on Roosevelt St. and McDowell Rd.","Listed","Add.doc.",FALSE,24.6,"Community Planning And Development; Architecture","Building","https://catalog.archives.gov/id/75609985",FALSE,FALSE,FALSE,TRUE,FALSE,1993-04-27,NA,"See Also:Story, F. Q., Neighborhood Historic District",NA,"92001834","Story, F. Q., Neighborhood (Boundary Increase) (Additional Documentation)","Story, F. Q., Neighborhood Historic District (Boundary Increase) (Additional Documentation), Maricopa, Arizona",33.055807,-112.045721
"50","00001321",NA,"Temple Historic District","Arizona","Maricopa","Mesa","Roughly bet. Mesa Dr., Broadway Rd., Hobson and Main Sts.","Listed","Single",FALSE,66.5,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75610141",FALSE,FALSE,FALSE,TRUE,FALSE,2000-11-08,NA,NA,NA,"00001321","Temple","Temple Historic District, Maricopa, Arizona",33.46433,-111.86094
"51","10000235",NA,"Thunderbird Estates And The Mcdonald Addition Historic District","Arizona","Maricopa","Glendale","Bounded by W. Northern Ave (S), N. 59th Ave (W), and W. Royal Palm Rd (N), and including lots facing both sides of N.57","Listed","Single",FALSE,38,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75610173",FALSE,FALSE,FALSE,TRUE,FALSE,2010-06-30,NA,NA,NA,"10000235","Thunderbird Estates And The Mcdonald Addition","Thunderbird Estates And The Mcdonald Addition Historic District, Maricopa, Arizona",33.46433,-111.86094
"52","15000884",NA,"Tomlinson Estates Historic District","Arizona","Maricopa","Tempe","1320-1437 E. Hall & 1300-1404 E. Lemon Sts.","Listed","Single",FALSE,14.6,"Community Planning And Development; Engineering","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2015-12-15,NA,NA,NA,"15000884","Tomlinson Estates","Tomlinson Estates Historic District, Maricopa, Arizona",33.514013,-112.072882
"53","09000694","AD","Town And Country Scottsdale Residential Historic District","Arizona","Maricopa","Scottsdale","2218 N. 72nd Pl. & 7307 E. Cypress St.","Listed","Add.doc.",FALSE,15,"Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2009-09-08,NA,"Town and Country Scottsdale",NA,"09000694","Town And Country Scottsdale Residential","Town And Country Scottsdale Residential Historic District, Maricopa, Arizona",33.46433,-111.86094
"54","07001174","AD","University Park Historic District","Arizona","Maricopa","Tempe","Bounded by 13th St., Forest Ave, alley between Apache Blvd. & 14th St., Mc Allister Ave., Union Pacific RR & Mill Ave.","Listed","Add.doc.",FALSE,80,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2008-02-20,NA,"University Park Addition",NA,"07001174","University Park","University Park Historic District, Maricopa, Arizona",33.4127442,-111.9352027
"55","88000384",NA,"Victoria Place Historic District","Arizona","Maricopa","Phoenix","700 blk. E. McKinley St.","Listed","Single",FALSE,3.8,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75610151",FALSE,FALSE,FALSE,TRUE,FALSE,1988-04-18,NA,NA,NA,"88000384","Victoria Place","Victoria Place Historic District, Maricopa, Arizona",33.515056003125,-112.074857518112
"56","10000328",NA,"Villa Verde Plat A And Villa Verde Plat B Historic District","Arizona","Maricopa","Phoenix","Roughly bounded by Monte Vista Rd, Granada Rd, 19th Ave, and 20th Ave","Listed","Multiple",FALSE,20,"Architecture; Community Planning And Development","District","https://catalog.archives.gov/id/75608615",FALSE,FALSE,FALSE,TRUE,FALSE,2010-06-10,NA,NA,NA,"10000328","Villa Verde Plat A And Villa Verde Plat B","Villa Verde Plat A And Villa Verde Plat B Historic District, Maricopa, Arizona",33.46433,-111.86094
"57","10000236",NA,"Village Grove 1-6 Historic District","Arizona","Maricopa","Scottsdale","Bounded by the canal at 66th St. to the W, 69th to the E, Oak St to the N, Almeria Rd to the S","Listed","Single",FALSE,72,"Community Planning And Development","District","https://catalog.archives.gov/id/75610127",FALSE,FALSE,FALSE,TRUE,FALSE,2010-05-10,NA,NA,NA,"10000236","Village Grove 1-6","Village Grove 1-6 Historic District, Maricopa, Arizona",33.610773318681,-112.059253155423
"58","99000707",NA,"West Second Street Historic District","Arizona","Maricopa","Mesa","Roughly between Robson St. and Center St., from 1st St. to 3rd St.","Listed","Single",FALSE,12.7,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75610143",FALSE,FALSE,FALSE,TRUE,FALSE,1999-07-02,NA,NA,NA,"99000707","West Second Street","West Second Street Historic District, Maricopa, Arizona",33.436236016554,-112.347284259357
"59","03000531",NA,"West Second Street Historic District (Boundary Revision)","Arizona","Maricopa","Mesa","Roughly bounded by Robson St., University Dr. and MacDonald St.","Listed","Single",FALSE,26,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/75610177",FALSE,FALSE,FALSE,TRUE,FALSE,2003-06-20,NA,NA,NA,"03000531","West Second Street (Boundary Revision)","West Second Street Historic District (Boundary Revision), Maricopa, Arizona",33.055807,-112.045721
