"","ref_number","prefix","property_name","state","county","city","street_number","status","request_type","restricted_address","acreage_of_property","area_of_significance","category_of_property","external_link","level_of_significance_international","level_of_significance_national","level_of_significance_state","level_of_significance_local","level_of_significance_not_indicated","listed_date","nhl_designated_date","other_names","park_name","property_id","district_name","address","latitude","longitude"
"15","91000593",NA,"Five Points South Historic District (Boundary Increase Ii)","Alabama","Jefferson","Birmingham","Roughly bounded by 15th Ave. S., 20th St. S., 16th Ave. S. and 18th St.","Listed","Single",FALSE,11,"Architecture","District","https://catalog.archives.gov/id/77836354",FALSE,FALSE,FALSE,TRUE,FALSE,1991-05-15,NA,"See Also:Five Points South Historic District;Five Points Sou",NA,"91000593","Five Points South (Boundary Increase Ii)","Five Points South Historic District (Boundary Increase Ii), Jefferson, Alabama",33.49955,-86.79582
"16","86001984",NA,"Five Points South Historic District (Boundary Increase)","Alabama","Jefferson","Birmingham","Roughly bounded by Twelfth Ave., Nineteenth St., Thirteenth Ave., and Seventeenth St.","Listed","Single",FALSE,12,"Architecture","District","https://catalog.archives.gov/id/77836329",FALSE,FALSE,FALSE,TRUE,FALSE,1986-08-28,NA,"See Also:Five Points South Historic District;Five Points Sou",NA,"86001984","Five Points South (Boundary Increase)","Five Points South Historic District (Boundary Increase), Jefferson, Alabama",33.49955,-86.79582
"17","82002041",NA,"Fourth Avenue Historic District","Alabama","Jefferson","Birmingham","1600--1800 blks of 4th Ave. N and part of the 300 blks of 17th and 18th Sts. N","Listed","Single",FALSE,4.2,"Commerce; Black; Architecture","District","https://catalog.archives.gov/id/77836370",FALSE,FALSE,TRUE,FALSE,FALSE,1982-02-11,NA,"See Also:Alabama Penny Savings Bank;80004471",NA,"82002041","Fourth Avenue","Fourth Avenue Historic District, Jefferson, Alabama",33.51511,-86.81193
"18","84000628",NA,"Glen Iris Park Historic District","Alabama","Jefferson","Birmingham","1-20 Glen Iris Park","Listed","Single",FALSE,35,"Community Planning And Development; Landscape Architecture; Architecture","District","https://catalog.archives.gov/id/77836406",FALSE,FALSE,FALSE,TRUE,FALSE,1984-08-30,NA,NA,NA,"84000628","Glen Iris Park","Glen Iris Park Historic District, Jefferson, Alabama",33.48983,-86.81166
"19","03001132",NA,"Hanover Place Historic District","Alabama","Jefferson","Birmingham","Roughly bounded by, Highland Ave., Hanover Cir., and US 31","Listed","Single",FALSE,60,"Architecture; Community Planning And Development","District","https://catalog.archives.gov/id/77836386",FALSE,FALSE,FALSE,TRUE,FALSE,2003-11-17,NA,NA,NA,"03001132","Hanover Place","Hanover Place Historic District, Jefferson, Alabama",33.50598,-86.78676
"20","77000206",NA,"Highland Avenue Historic District","Alabama","Jefferson","Birmingham","2000 block thru 3200 block 11th Court S.","Listed","Single",FALSE,114,"Commerce; Architecture","District","https://catalog.archives.gov/id/77836450",FALSE,FALSE,FALSE,TRUE,FALSE,1977-11-17,NA,"See Also:Enslen House",NA,"77000206","Highland Avenue","Highland Avenue Historic District, Jefferson, Alabama",33.50538,-86.78398
"21","02000482",NA,"Hollywood Historic District","Alabama","Jefferson","Homewood","Roughly bounded by Al 31, AL 280 and Lakeshore Dr.","Listed","Single",FALSE,815,"Architecture; Community Planning And Development","District","https://catalog.archives.gov/id/77836382",FALSE,FALSE,FALSE,TRUE,FALSE,2002-05-16,NA,NA,NA,"02000482","Hollywood","Hollywood Historic District, Jefferson, Alabama",33.47955,-86.78199
"22","99000467",NA,"Howard College Estates Historic District","Alabama","Jefferson","Birmingham","Roughly along 77th Way, 77th Place, Vanderbilt St., 8th Court, 8th, Rugby, and Belmont Aves.","Listed","Single",FALSE,38,"Architecture","District","https://catalog.archives.gov/id/77836301",FALSE,FALSE,FALSE,TRUE,FALSE,1999-04-22,NA,NA,NA,"99000467","Howard College Estates","Howard College Estates Historic District, Jefferson, Alabama",33.55599,-86.7168
"23","00000710",NA,"Lakewood Historic District","Alabama","Jefferson","Birmingham","Roughly bounded by Lee Ave., 82nd St., Spring St., and 80th St.","Listed","Single",FALSE,40,"Architecture","District","https://catalog.archives.gov/id/77836289",FALSE,FALSE,FALSE,TRUE,FALSE,2000-06-22,NA,NA,NA,"00000710","Lakewood","Lakewood Historic District, Jefferson, Alabama",33.56078,-86.71236
"24","94001546",NA,"Leeds Downtown Historic District","Alabama","Jefferson","Leeds","Roughly bounded by Ninth St. NE., Thornton and Railroad Aves. and Parkway Dr. SE.","Listed","Single",FALSE,10,"Commerce; Transportation","District","https://catalog.archives.gov/id/77836520",FALSE,FALSE,FALSE,TRUE,FALSE,1995-01-12,NA,"See Also:Southern Railroad Depot",NA,"94001546","Leeds Downtown","Leeds Downtown Historic District, Jefferson, Alabama",33.54291,-86.5405
"25","100002766","SG","Magnolia Avenue South Historic District","Alabama","Jefferson","Birmingham","Magnolia Ave. bounded by Richard Arrington, Jr. Blvd. & 24th St. S","Listed","Single",FALSE,13.8,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2018-08-09,NA,NA,NA,"100002766","Magnolia Avenue South","Magnolia Avenue South Historic District, Jefferson, Alabama",33.58954630963,-86.999538649524
"26","93001031",NA,"Miles Memorial College Historic District","Alabama","Jefferson","Fairfield","5501 Myron Massey Blvd.","Listed","Single",FALSE,36,"Black; Education","District","https://catalog.archives.gov/id/77836490",FALSE,FALSE,FALSE,TRUE,FALSE,1994-01-03,NA,"Miles College Historic District",NA,"93001031","Miles Memorial College","Miles Memorial College Historic District, Jefferson, Alabama",33.48059,-86.90906
"27","03001130",NA,"Milner Heights Historic District","Alabama","Jefferson","Birmingham","Roughly bounded by 28th St., Highland Ave., 27th Ave., Arlington Ave., and 23rd St.","Listed","Single",FALSE,160,"Architecture; Community Planning And Development","District","https://catalog.archives.gov/id/77836388",FALSE,FALSE,FALSE,TRUE,FALSE,2003-11-17,NA,NA,NA,"03001130","Milner Heights","Milner Heights Historic District, Jefferson, Alabama",33.50215,-86.78596
"28","73000349",NA,"Morris Avenue Historic District","Alabama","Jefferson","Birmingham","2000-2400 blocks of Morris Ave.","Listed","Single",FALSE,12,"Commerce; Architecture","District","https://catalog.archives.gov/id/77836358",FALSE,FALSE,TRUE,FALSE,FALSE,1973-04-24,NA,NA,NA,"73000349","Morris Avenue","Morris Avenue Historic District, Jefferson, Alabama",33.51501,-86.8015
"29","86000009",NA,"Morris Avenue-First Avenue North Historic District","Alabama","Jefferson","Birmingham","2000--2400 blks. of Morris Ave. and 2100--2500 blks. of First Ave. N.","Listed","Single",FALSE,9,"Commerce; Architecture","District","https://catalog.archives.gov/id/77836344",FALSE,FALSE,FALSE,TRUE,FALSE,1986-01-09,NA,NA,NA,"86000009","Morris Avenue-First Avenue North","Morris Avenue-First Avenue North Historic District, Jefferson, Alabama",33.51574,-86.80202
"30","100008399","SG","Mountain Brook Office Park Historic District","Alabama","Jefferson","Mountain Brook","2900 Cahaba Rd.,1-17 Office Park Cir., 100-510 Office Park Dr.","Listed","Single",FALSE,79.5,"Architecture; Community Planning And Development","District",NA,FALSE,TRUE,FALSE,TRUE,FALSE,2022-11-25,NA,NA,NA,"100008399","Mountain Brook Office Park","Mountain Brook Office Park Historic District, Jefferson, Alabama",33.477181,-86.774941
"31","01001166","AD","Norwood Historic District (Additional Documentation)","Alabama","Jefferson","Birmingham","Generally bounded by Carraway Blvd., 19th Ave. North, Norwood Blvd., 17th Ave. North, Vanderbilt Rd., and I 20/59","Listed","Add.doc.",FALSE,334,"Architecture; Community Planning And Development","District","https://catalog.archives.gov/id/77836380",FALSE,FALSE,FALSE,TRUE,FALSE,2001-10-29,NA,"Norwood Boulevard Historic District; Norwood Park",NA,"01001166","Norwood (Additional Documentation)","Norwood Historic District (Additional Documentation), Jefferson, Alabama",33.533994,-86.799157
"32","100007201","BC","Norwood Historic District (Boundary Increase)","Alabama","Jefferson","Birmingham","Generally bounded by Carraway Blvd., 19th Ave. North, Norwood Blvd., 17th Ave. North, Vanderbilt Rd., and I 20/59","Listed","Boundary",FALSE,261,"Architecture; Community Planning And Development","District","https://catalog.archives.gov/id/77836380",FALSE,FALSE,FALSE,TRUE,FALSE,2021-12-03,NA,"Norwood Boulevard Historic District; Norwood Park",NA,"01001166","Norwood (Boundary Increase)","Norwood Historic District (Boundary Increase), Jefferson, Alabama",33.53937,-86.80085
"33","100004642","SG","Palmerdale Homesteads Historic District","Alabama","Jefferson","Pinson","Parts of Miles Springs, N. & S. Valley, Brookwood, Southfield N. & S., Midwood, Marsh Mountain & W. Hill Rds., Helms Cir. & AL 75","Listed","Single",FALSE,420,"Social History; Politics/Government; Community Planning And Development; Architecture","District",NA,FALSE,FALSE,TRUE,FALSE,FALSE,2019-11-21,NA,"Palmer Station",NA,"100004642","Palmerdale Homesteads","Palmerdale Homesteads Historic District, Jefferson, Alabama",33.62927,-86.60789
"34","88003241",NA,"Phelan Park Historic District","Alabama","Jefferson","Birmingham","Roughly bounded by 13th Ave. S., 14th St. S., 16th Ave. S., and 13th Pl. S.","Listed","Single",FALSE,35,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/77836400",FALSE,FALSE,FALSE,TRUE,FALSE,1989-01-26,NA,"Phelan Park",NA,"88003241","Phelan Park","Phelan Park Historic District, Jefferson, Alabama",33.49455,-86.80277
"35","15000975",NA,"Pinson Hills Historic District","Alabama","Jefferson","Pinson","Roughly Cedar, Church, Main, Mountain, Pinson & Walnut Sts., Pinewood & Leslie Drs., Center Point & Silver Lake Rds.","Listed","Single",FALSE,40,"Community Planning And Development; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2016-01-19,NA,NA,NA,"15000975","Pinson Hills","Pinson Hills Historic District, Jefferson, Alabama",33.69127,-86.67857
"36","15000976",NA,"Pinson Main Street Historic District","Alabama","Jefferson","Pinson","Roughly Clayton, Lane, Main & Spring Sts., Elm & Powell Aves., Marvin's Way, Old Bradford Rd. & Pinson Plz.","Listed","Single",FALSE,20,"Commerce; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2016-01-19,NA,NA,NA,"15000976","Pinson Main Street","Pinson Main Street Historic District, Jefferson, Alabama",33.68989,-86.68588
"37","89000118",NA,"Pratt City Carline Historic District","Alabama","Jefferson","Birmingham","Ave. U from Ave. A to Carline and Carline from Ave. W to 6th St.","Listed","Single",FALSE,80,"Community Planning And Development; Commerce; Engineering; Transportation; Black; European; Architecture","District","https://catalog.archives.gov/id/77836460",FALSE,FALSE,TRUE,FALSE,FALSE,1989-03-02,NA,"Carline District",NA,"89000118","Pratt City Carline","Pratt City Carline Historic District, Jefferson, Alabama",33.53149,-86.88444
"38","85002719",NA,"Red Mountain Suburbs Historic District","Alabama","Jefferson","Birmingham (Also In Mountain Brook)","Roughly bounded by Crest and Argyle and Altamont, Country Club, Salisbury, and Lanark Rds.","Listed","Single",FALSE,333,"Industry; Community Planning And Development; Landscape Architecture; Commerce; Architecture","District","https://catalog.archives.gov/id/77836364",FALSE,FALSE,TRUE,TRUE,FALSE,1985-10-03,NA,"Redmont Park;Altamont;Milner Heights;Valley View",NA,"85002719","Red Mountain Suburbs","Red Mountain Suburbs Historic District, Jefferson, Alabama",33.50177,-86.77416
"39","99000149",NA,"Roebuck Springs Historic District","Alabama","Jefferson","Birmingham","Roughly off of Blountsville Cty Rd.","Listed","Single",FALSE,135,"Landscape Architecture; Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/77836512",FALSE,FALSE,FALSE,TRUE,FALSE,1999-02-12,NA,NA,NA,"99000149","Roebuck Springs","Roebuck Springs Historic District, Jefferson, Alabama",33.57722,-86.7041
"40","04000236",NA,"Rosedale Historic District","Alabama","Jefferson","Homewood","Roughly bounded by 25th Court S, Central Ave., 27th Court S., Loveless/BM Montgomery St.","Listed","Single",FALSE,250,"Architecture; Black","District","https://catalog.archives.gov/id/77836416",FALSE,FALSE,FALSE,TRUE,FALSE,2004-03-31,NA,NA,NA,"04000236","Rosedale","Rosedale Historic District, Jefferson, Alabama",33.48373,-86.79441
"41","04000235",NA,"Rosedale Park Historic District","Alabama","Jefferson","Homewood","Roughly bounded by Woodcrest Place, 26th Ave. S, 18th St. S, and 25th Ct. S","Listed","Single",FALSE,25,"Architecture; Black","District","https://catalog.archives.gov/id/77836504",FALSE,FALSE,FALSE,TRUE,FALSE,2004-03-31,NA,NA,NA,"04000235","Rosedale Park","Rosedale Park Historic District, Jefferson, Alabama",33.4872,-86.78963
"42","85002898",NA,"Smith, Joseph Riley, Historic District","Alabama","Jefferson","Birmingham","300--400 blks. of Tenth Ave., 100--400 blks. of Ninth Ct., 944 Fourth St. W, and 948 Third St. W","Listed","Single",FALSE,35,"Architecture","District","https://catalog.archives.gov/id/77836297",FALSE,FALSE,FALSE,TRUE,FALSE,1985-10-10,NA,"College Hills",NA,"85002898","Smith, Joseph Riley,","Smith, Joseph Riley, Historic District, Jefferson, Alabama",33.51677,-86.84027
"43","85002899",NA,"Smithfield Historic District","Alabama","Jefferson","Birmingham","Roughly bounded by Eighth Ave. N, Sixth St. N, Fourth Terr.  N, and First St. N","Listed","Single",FALSE,90,"Black; Architecture","District","https://catalog.archives.gov/id/77836317",FALSE,FALSE,FALSE,TRUE,FALSE,1985-10-15,NA,"Smithfield",NA,"85002899","Smithfield","Smithfield Historic District, Jefferson, Alabama",33.51205,-86.83193
"44","98001022",NA,"Smithfield Historic District (Boundary Increase)","Alabama","Jefferson","Birmingham","Roughly along 4th Court and Center St.","Listed","Single",FALSE,30,"Architecture; Black","District","https://catalog.archives.gov/id/77836500",FALSE,FALSE,FALSE,TRUE,FALSE,1998-08-14,NA,NA,NA,"98001022","Smithfield (Boundary Increase)","Smithfield Historic District (Boundary Increase), Jefferson, Alabama",33.51205,-86.83193
"45","97000652",NA,"South East Lake Historic District","Alabama","Jefferson","Birmingham","Roughly Bounded by 78th, and 8th Sts., and Division, First, Second, and Fifth Aves.","Listed","Single",FALSE,180,"Architecture","District","https://catalog.archives.gov/id/77836274",FALSE,FALSE,FALSE,TRUE,FALSE,1997-07-03,NA,NA,NA,"97000652","South East Lake","South East Lake Historic District, Jefferson, Alabama",33.56577,-86.72065
"46","03001136",NA,"South Highlands Of East Lake Historic District","Alabama","Jefferson","Birmingham","Roughly bounded by 8th Ave., 85th St., 5th Ave., and 78th St.","Listed","Single",FALSE,1795,"Architecture","District","https://catalog.archives.gov/id/77836258",FALSE,FALSE,FALSE,TRUE,FALSE,2003-11-17,NA,NA,NA,"03001136","South Highlands Of East Lake","South Highlands Of East Lake Historic District, Jefferson, Alabama",33.59337,-86.71429
"47","05000647",NA,"Southside Historic District","Alabama","Jefferson","Birmingham","2800 University Blvd., parts of 4th -7th Ave. S and 22nd-32nd St. S","Listed","Single",FALSE,100,"Architecture; Commerce; Social History","District","https://catalog.archives.gov/id/77836366",FALSE,FALSE,FALSE,TRUE,FALSE,2005-07-06,NA,NA,NA,"05000647","Southside","Southside Historic District, Jefferson, Alabama",33.51283,-86.79006
"48","11000374",NA,"Southside Historic District (Boundary Increase)","Alabama","Jefferson","Birmingham","2800 University Blvd., parts of 4th - 7th Aves. S., 22nd - 32nd Sts. S.","Listed","Single",FALSE,1,"Commerce","Building","https://catalog.archives.gov/id/77836442",FALSE,FALSE,FALSE,TRUE,FALSE,2011-06-28,NA,"Lakeview, Seventh Avenue South, Bear Mash",NA,"11000374","Southside (Boundary Increase)","Southside Historic District (Boundary Increase), Jefferson, Alabama",33.51283,-86.79006
"49","09000105",NA,"Tarrant City Downtown Historic District","Alabama","Jefferson","Tarrant","Parts of E. Lake Blvd., Ford Ave., Jackson Blvd., Pinson St., Wharton Ave.","Listed","Single",FALSE,50,"Architecture; Commerce","District","https://catalog.archives.gov/id/77836454",FALSE,FALSE,FALSE,TRUE,FALSE,2010-04-26,NA,NA,NA,"09000105","Tarrant City Downtown","Tarrant City Downtown Historic District, Jefferson, Alabama",33.58216,-86.77058
"50","95001060",NA,"Thomas By-Product Coke Works Historic District","Alabama","Jefferson","Birmingham","Roughly bounded by RR Tracks and the sand and gravel quarry","Listed","Single",FALSE,35,"Industry; Engineering","District","https://catalog.archives.gov/id/77836510",FALSE,FALSE,FALSE,TRUE,FALSE,1995-09-13,NA,"Republic Steel Corporation's Thomas Works",NA,"95001060","Thomas By-Product Coke Works","Thomas By-Product Coke Works Historic District, Jefferson, Alabama",33.52372,-86.86377
"51","89000119",NA,"Thomas Historic District","Alabama","Jefferson","Birmingham","Roughly area between 1st and 8th Sts., N of Village Creek and W of St. Louis and San Francisco Railroad tracks","Listed","Single",FALSE,100,"Industry; Community Planning And Development","District","https://catalog.archives.gov/id/77836480",FALSE,FALSE,TRUE,FALSE,FALSE,1989-03-02,NA,NA,NA,"89000119","Thomas","Thomas Historic District, Jefferson, Alabama",33.52983,-86.86166
"52","90002179",NA,"Woodlawn Comercial Historic District","Alabama","Jefferson","Birmingham","Area around jct. of 1st Ave. N. and 55th Pl.","Listed","Single",FALSE,6,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/77836378",FALSE,FALSE,FALSE,TRUE,FALSE,1991-01-25,NA,"See Also:Woodlawn City Hall",NA,"90002179","Woodlawn Comercial","Woodlawn Comercial Historic District, Jefferson, Alabama",33.53959,-86.75312
"53","06000438",NA,"Woodlawn Highlands Historic District","Alabama","Jefferson","Birmingham","Bounded by 5th Ave. S, Crestwood Blvd., and 56th and 61st Sts. S.","Listed","Single",FALSE,407,"Architecture","District","https://catalog.archives.gov/id/77836270",FALSE,FALSE,FALSE,TRUE,FALSE,2006-05-31,NA,"Crestwood North Historic District",NA,"06000438","Woodlawn Highlands","Woodlawn Highlands Historic District, Jefferson, Alabama",33.53622,-86.75065
"54","03001129",NA,"Woodlawn Historic District","Alabama","Jefferson","Birmingham","Roughly bounded by 1st Ave. N, 47th St. N, 61st St.N,  and I-20/59","Listed","Single",FALSE,241,"Architecture","District","https://catalog.archives.gov/id/77836276",FALSE,FALSE,FALSE,TRUE,FALSE,2003-11-17,NA,NA,NA,"03001129","Woodlawn","Woodlawn Historic District, Jefferson, Alabama",33.54105,-86.75738
"55","97000648",NA,"Cherry Street Historic District","Alabama","Lauderdale","Florence","Cherry St., between Hermitage Dr. and E. Tombigbee St.","Listed","Single",FALSE,17,"Architecture","District","https://catalog.archives.gov/id/77836547",FALSE,FALSE,FALSE,TRUE,FALSE,1997-07-03,NA,NA,NA,"97000648","Cherry Street","Cherry Street Historic District, Lauderdale, Alabama",34.80821,-87.67254
"56","94001547",NA,"College Place Historic District","Alabama","Lauderdale","Florence","Along Sherwood Ave., between W. Lelia St. and Circular Rd.","Listed","Single",FALSE,18,"Architecture","District","https://catalog.archives.gov/id/77836533",FALSE,FALSE,FALSE,TRUE,FALSE,1995-01-12,NA,NA,NA,"94001547","College Place","College Place Historic District, Lauderdale, Alabama",34.81276,-87.68081
"57","98001030",NA,"College Place Historic District (Boundary Increase)","Alabama","Lauderdale","Florence","Roughly along W. Lelia and W. Mattie Lou Sts.","Listed","Single",FALSE,1.6,"Architecture","District","https://catalog.archives.gov/id/77836537",FALSE,FALSE,FALSE,TRUE,FALSE,1998-08-14,NA,NA,NA,"98001030","College Place (Boundary Increase)","College Place Historic District (Boundary Increase), Lauderdale, Alabama",34.81276,-87.68081
"58","95001021",NA,"Downtown Florence Historic District","Alabama","Lauderdale","Florence","Roughly, 104 N. Court St.--119 S. Court St. (E side), 100--128 E. Tennessee St. and 106, 108 and 110 S. Seminary St.","Listed","Single",FALSE,2,"Commerce; Architecture","District","https://catalog.archives.gov/id/77836573",FALSE,FALSE,FALSE,TRUE,FALSE,1995-08-22,NA,NA,NA,"95001021","Downtown Florence","Downtown Florence Historic District, Lauderdale, Alabama",34.80015,-87.6759
"59","01001292",NA,"Downtown Florence Historic District (Boundary Increase)","Alabama","Lauderdale","Florence","Roughly bounded by Pine St., Alabama St., Wood Ave., and Tuscaloosa St.","Listed","Single",FALSE,11,"Commerce; Architecture","District","https://catalog.archives.gov/id/77836575",FALSE,FALSE,FALSE,TRUE,FALSE,2001-12-18,NA,NA,NA,"01001292","Downtown Florence (Boundary Increase)","Downtown Florence Historic District (Boundary Increase), Lauderdale, Alabama",34.80015,-87.6759
"60","02001065",NA,"Locust Street Historic District","Alabama","Lauderdale","Florence","Roughly bounded by Pine St., College St., Locust St., and Irvine Ave.","Listed","Single",FALSE,60,"Architecture","District","https://catalog.archives.gov/id/77836549",FALSE,FALSE,FALSE,TRUE,FALSE,2002-10-03,NA,NA,NA,"02001065","Locust Street","Locust Street Historic District, Lauderdale, Alabama",34.80122,-87.68144
