"","ref_number","prefix","property_name","state","county","city","street_number","status","request_type","restricted_address","acreage_of_property","area_of_significance","category_of_property","external_link","level_of_significance_international","level_of_significance_national","level_of_significance_state","level_of_significance_local","level_of_significance_not_indicated","listed_date","nhl_designated_date","other_names","park_name","property_id","district_name","address","latitude","longitude"
"11","13000160",NA,"Southern California Sanitarium Historic District","California","Los Angeles","Pasadena","2900 E Del Mar Blvd.","Listed","Single",FALSE,15.3,"Health/Medicine; Social History","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2013-05-01,NA,"las Encinas Sanitarium; Las Encinas Hospital",NA,"13000160","Southern California Sanitarium","Southern California Sanitarium Historic District, Los Angeles, California",34.052238,-118.243344
"12","100009648","SG","St. Andrews Square Historic District","California","Los Angeles","Los Angeles","Parts of both sides of St. Andrews Place, Gramercy Place, and Manhattan Place from Beverly Boulevard to 3rd Street","Listed","Single",FALSE,38.8,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2023-12-26,NA,NA,NA,"100009648","St. Andrews Square","St. Andrews Square Historic District, Los Angeles, California",34.05696,-118.24007
"13","91001387",NA,"St. James Park Historic District","California","Los Angeles","Los Angeles","Roughly bounded by 21st and 23 Sts., Mount St. Mary's College, W. Adams Blvd. and Union Ave.","Listed","Single",FALSE,30,"Industry; Community Planning And Development; Engineering; Education; Architecture; Social History","District","https://catalog.archives.gov/id/123859542",FALSE,FALSE,FALSE,TRUE,FALSE,1991-09-27,NA,"See Also:Machell--Seaman House",NA,"91001387","St. James Park","St. James Park Historic District, Los Angeles, California",34.05696,-118.24007
"14","91000915",NA,"Twentieth Street Historic District","California","Los Angeles","Los Angeles","912--950 20th St. (even numbers)","Listed","Single",FALSE,3,"Architecture","District","https://catalog.archives.gov/id/123859584",FALSE,FALSE,FALSE,TRUE,FALSE,1991-07-22,NA,NA,NA,"91000915","Twentieth Street","Twentieth Street Historic District, Los Angeles, California",34.05696,-118.24007
"15","15000408",NA,"University Of Southern California Historic District","California","Los Angeles","Los Angeles","Roughly bounded by W. Jefferson & W. Exposition Blvds., S. Figueroa St. & McClintock Ave.","Listed","Single",FALSE,68.9,"Education; Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2015-07-14,NA,NA,NA,"15000408","University Of Southern California","University Of Southern California Historic District, Los Angeles, California",34.0232437,-118.2841968
"16","89001103",NA,"Van Buren Place Historic District","California","Los Angeles","Los Angeles","2620--2657 Van Buren Pl.","Listed","Single",FALSE,3,"Community Planning And Development; Architecture","District","https://catalog.archives.gov/id/123859588",FALSE,FALSE,FALSE,TRUE,FALSE,1989-08-10,NA,NA,NA,"89001103","Van Buren Place","Van Buren Place Historic District, Los Angeles, California",34.03168,-118.29702
"17","82002193",NA,"Venice Canal Historic District","California","Los Angeles","Los Angeles","Roughly bounded by Grand, Carroll, Eastern, and Sherman canals","Listed","Single",FALSE,12.1,"Community Planning And Development","District","https://catalog.archives.gov/id/123859591",FALSE,FALSE,TRUE,FALSE,FALSE,1982-08-30,NA,NA,NA,"82002193","Venice Canal","Venice Canal Historic District, Los Angeles, California",33.98418,-118.46619
"18","16000434",NA,"View Park Historic District","California","Los Angeles","Los Angeles","Roughly bounded by Mt. Vernon, Enoro, Northland & Northridge Drs., Kenway S. Victoria & Floresta Aves.","Listed","Single",FALSE,460,"Community Planning And Development; Black","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2016-07-12,NA,NA,NA,"16000434","View Park","View Park Historic District, Los Angeles, California",34.05696,-118.24007
"19","14000926","MP","West Los Angeles Veterans Affairs Historic District","California","Los Angeles","Los Angeles","11301 Wilshire Blvd.","Listed","Multiple",FALSE,506,"Politics/Government; Health/Medicine; Architecture; Politics/Government; Military; Landscape Architecture","District",NA,FALSE,FALSE,TRUE,FALSE,FALSE,2014-11-19,NA,"National Home for Disabled Volunteer Soldiers; (Old Soldier's Home). Pacific Branch",NA,"14000926","West Los Angeles Veterans Affairs","West Los Angeles Veterans Affairs Historic District, Los Angeles, California",34.0579464,-118.4591344
"20","100010439","SG","Westminster Place Historic District","California","Los Angeles","Los Angeles","parts of St. Andrews Place east side, from Wilshire Boulevard to 5th Street","Listed","Single",FALSE,2,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2024-06-12,NA,NA,NA,"100010439","Westminster Place","Westminster Place Historic District, Los Angeles, California",34.01247625426,-118.43234022075
"21","82002189",NA,"Whitley Heights Historic District","California","Los Angeles","Hollywood","Roughly bounded by Franklin, Highland, Cahuenga, and Fairfield Aves.","Listed","Single",FALSE,32,"Community Planning And Development; Architecture; Performing Arts","District","https://catalog.archives.gov/id/123859621",FALSE,FALSE,TRUE,FALSE,FALSE,1982-08-19,NA,NA,NA,"82002189","Whitley Heights","Whitley Heights Historic District, Los Angeles, California",34.10723,-118.33397
"22","100005714","SG","Wilshire Vista West Historic District","California","Los Angeles","Los Angeles","Roughly bounded by South Fairfax Ave., West San Vicente Blvd., South Spaulding Ave., and Packard St.","Listed","Single",FALSE,27,"Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2020-10-22,NA,NA,NA,"100005714","Wilshire Vista West","Wilshire Vista West Historic District, Los Angeles, California",34.150517257378,-118.551627269251
"23","79000490",NA,"Wilton Historic District","California","Los Angeles","Los Angeles","S. Wilton Pl., S. Wilton Dr., and Ridgewood Pl.","Listed","Single",FALSE,15.6,"Architecture","District","https://catalog.archives.gov/id/123859627",FALSE,FALSE,FALSE,TRUE,FALSE,1979-07-24,NA,NA,NA,"79000490","Wilton","Wilton Historic District, Los Angeles, California",34.07223,-118.31424
"24","100010100","SG","Winona Boulevard Mid-Century Modern Historic District","California","Los Angeles","Los Angeles","both sides Winona Boulevard, Franklin Avenue to Hollywood Boulevard","Listed","Single",FALSE,6.8,"Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2024-03-25,NA,NA,NA,"100010100","Winona Boulevard Mid-Century Modern","Winona Boulevard Mid-Century Modern Historic District, Los Angeles, California",34.111187987425,-118.302236588986
"25","12000811",NA,"Yamashiro Historic District","California","Los Angeles","Los Angeles","1999 N. Sycamore Ave.","Listed","Single",FALSE,7,"Architecture; Social History","District","https://catalog.archives.gov/id/123859644",FALSE,FALSE,FALSE,TRUE,FALSE,2012-09-25,NA,"Bernheimer Villa &amp; Oriental Gardens",NA,"12000811","Yamashiro","Yamashiro Historic District, Los Angeles, California",34.05696,-118.24007
"26","98001347",NA,"Hamilton Army Air Field Discontiguous Historic District","California","Marin","Novato","Mostly the SW part of Hamilton Army Air Field","Listed","Single",FALSE,177.9,"Military; Architecture; Community Planning And Development; Landscape Architecture","District","https://catalog.archives.gov/id/123859682",FALSE,FALSE,FALSE,TRUE,FALSE,1998-11-20,NA,"Hamilton Field;Hamilton Army Air Force Base",NA,"98001347","Hamilton Army Air Field Discontiguous","Hamilton Army Air Field Discontiguous Historic District, Marin, California",38.05416,-122.51167
"27","82000972",NA,"Larkspur Downtown Historic District","California","Marin","Larkspur","234-552 1/2 Magnolia Ave.","Listed","Single",FALSE,14.4,"Commerce; Architecture","District","https://catalog.archives.gov/id/123859684",FALSE,FALSE,FALSE,TRUE,FALSE,1982-10-07,NA,"Old Downtown Larkspur",NA,"82000972","Larkspur Downtown","Larkspur Downtown Historic District, Marin, California",33.74891,-117.86867
"28","88003223","AD","Marconi Wireless-Synanon Tomales Bay Headquarters Historic District (Additional Documentation)","California","Marin","Marshall","18500 CA 1","Listed","Add.doc.",FALSE,62.29,"Communications; Architecture; Social History","District","https://catalog.archives.gov/id/123859717",FALSE,FALSE,FALSE,TRUE,FALSE,1989-07-24,NA,"Marconi Property; Station KPH- Marconi Wireless Telegraph Company of America Historic District (Old Name); Synanon “Bay Ranch”",NA,"88003223","Marconi Wireless-Synanon Tomales Bay Headquarters (Additional Documentation)","Marconi Wireless-Synanon Tomales Bay Headquarters Historic District (Additional Documentation), Marin, California",38.05518,-122.74886
"29","100011433","BC","Marconi Wireless-Synanon Tomales Bay Headquarters Historic District (Boundary Increase)","California","Marin","Marshall","18500 CA 1","Listed","Boundary",FALSE,62.29,"Communications","District","https://catalog.archives.gov/id/123859717",FALSE,TRUE,FALSE,FALSE,FALSE,2025-01-31,NA,"Marconi Property",NA,"88003223","Marconi Wireless-Synanon Tomales Bay Headquarters (Boundary Increase)","Marconi Wireless-Synanon Tomales Bay Headquarters Historic District (Boundary Increase), Marin, California",38.05518,-122.74886
"30","100002286","SG","Olema Valley Dairy Ranches Historic District","California","Marin","Olema","Point Reyes NS & Golden Gate NRA","Listed","Single",FALSE,14127,"Agriculture; Architecture; Commerce","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2018-04-09,NA,"Cheda Ranch; DeSouza Ranch; Edwin Gallagher Ranch; Genazzi Ranch; Giacomini Ranch; Hagmaier Ranch; Jewell Ranch; Lupton/Five Brooks Ranch; McFadden Ranch; Mclsaac Ranch; Neil Mclsaac Ranch; Randall Ranch; Rogers Ranch; Stewart Ranch; Truttman Ranch; Wilkins Ranch; Zanardi Ranch; McCurdy Ranch; Teixeira Ranch","Point Reyes","100002286","Olema Valley Dairy Ranches","Olema Valley Dairy Ranches Historic District, Marin, California",38.05518,-122.74886
"31","100002147","RS","Point Reyes Peninsula Dairy Ranches Historic District","California","Marin","Inverness","Point Reyes NS","Listed","Resubmission",FALSE,22237,"Agriculture; Architecture; Commerce","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2018-10-29,NA,"A, B, C. D, E, F, G, R Home.1 J. K, L. M, N, Rogers, and W Ranches","Point Reyes","100002147","Point Reyes Peninsula Dairy Ranches","Point Reyes Peninsula Dairy Ranches Historic District, Marin, California",38.0863134,-122.953886
"32","100010109","SG","The Last Resort Historic District","California","Marin","Lagunitas","230 Cintura A venue and 2 Alta A venue","Listed","Single",FALSE,2.1,"Architecture; Conservation; Social History","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2024-03-25,NA,NA,NA,"100010109","The Last Resort","The Last Resort Historic District, Marin, California",32.7114757,-117.1691673
"33","79000315",NA,"Camp Curry Historic District","California","Mariposa","Yosemite National Park","Yosemite Valley","Listed","Single",FALSE,48,"Commerce; Exploration/Settlement; Architecture","District","https://catalog.archives.gov/id/123859735",FALSE,FALSE,FALSE,TRUE,FALSE,1979-11-01,NA,"Curry Village","Yosemite","79000315","Camp Curry","Camp Curry Historic District, Mariposa, California",37.7366,-119.572
"34","82002205",NA,"Coulterville Main Street Historic District","California","Mariposa","Coulterville","Main St.","Listed","Single",FALSE,7,"Commerce; Transportation; Architecture","District","https://catalog.archives.gov/id/123859737",FALSE,FALSE,FALSE,TRUE,FALSE,1982-03-12,NA,NA,NA,"82002205","Coulterville Main Street","Coulterville Main Street Historic District, Mariposa, California",37.71104,-120.19741
"35","91000560",NA,"Mariposa Town Historic District","California","Mariposa","Mariposa","Roughly bounded by Charles, 11th, Jones and 4th Sts.","Listed","Single",FALSE,120,"Industry; Commerce; Politics/Government; Architecture","District","https://catalog.archives.gov/id/123859762",FALSE,FALSE,TRUE,FALSE,FALSE,1991-05-15,NA,"See Also:Mariposa County Courthouse",NA,"91000560","Mariposa Town","Mariposa Town Historic District, Mariposa, California",37.48855,-119.96712
"36","78000354",NA,"Yosemite Village Historic District","California","Mariposa","El Portal","E of El Portal in Yosemite National Park","Listed","Single",FALSE,46,"Art; Architecture; Conservation","District","https://catalog.archives.gov/id/123859787",FALSE,FALSE,TRUE,FALSE,FALSE,1978-03-30,NA,"See Also:Rangers' Club","Yosemite","78000354","Yosemite Village","Yosemite Village Historic District, Mariposa, California",37.7452,-119.59822
"37","90001363",NA,"Arena Cove Historic District","California","Mendocino","Point Arena","Arena Cove","Listed","Multiple",FALSE,20,"Commerce; Maritime History","District","https://catalog.archives.gov/id/123857645",FALSE,FALSE,FALSE,TRUE,FALSE,1990-09-13,NA,NA,NA,"90001363","Arena Cove","Arena Cove Historic District, Mendocino, California",38.91408,-123.70891
"38","71000165",NA,"Mendocino And Headlands Historic District","California","Mendocino","Mendocino","Bounded roughly by the Pacific Ocean on the W and S, Little Lake St. on the N, and CA 1 on the E","Listed","Single",FALSE,130,"Industry; Community Planning And Development; Commerce; Asian; Architecture","District","https://catalog.archives.gov/id/123859809",FALSE,FALSE,FALSE,TRUE,FALSE,1971-07-14,NA,NA,NA,"71000165","Mendocino And Headlands","Mendocino And Headlands Historic District, Mendocino, California",39.30601,-123.80057
"39","66000213",NA,"Bodie Historic District","California","Mono","Bridgeport","7 mi. S of Bridgeport on U.S. 395, then 12 mi. E on secondary rd.","Listed","Single",FALSE,500,"Industry; Exploration/Settlement","District",NA,FALSE,TRUE,FALSE,FALSE,FALSE,2066-10-15,2061-07-04,NA,NA,"66000213","Bodie","Bodie Historic District, Mono, California",38.21303,-119.01197
"40","100008261","SG","Asilomar Conference Grounds Warnecke Historic District","California","Monterey","Pacific Grove","800 Asilomar Blvd.","Listed","Single",FALSE,59.6,"Architecture; Landscape Architecture","District","https://catalog.archives.gov/id/123857970",FALSE,FALSE,FALSE,TRUE,FALSE,2022-10-11,1987-02-27,NA,NA,"100008261","Asilomar Conference Grounds Warnecke","Asilomar Conference Grounds Warnecke Historic District, Monterey, California",36.6188,-121.9353
"41","14000344",NA,"Mission Nuestra Senora De La Soledad Historic District","California","Monterey","Soledad","36641 Fort Romie Rd.","Listed","Single",FALSE,15.2,"Exploration/Settlement; Historic - Non-Aboriginal; Historic - Aboriginal; Hispanic; Native American; Religion; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2014-06-27,NA,"La Mision de Maria Santisima Nuestra Se±ora Dolorosisima...; Mission Soledad; California Historical Landmark #233",NA,"14000344","Mission Nuestra Senora De La Soledad","Mission Nuestra Senora De La Soledad Historic District, Monterey, California",36.405338,-121.352757
"42","70000137",NA,"Monterey Old Town Historic District","California","Monterey","Monterey","Boundary undetermined at this time","Listed","Single",FALSE,80.3,"Exploration/Settlement; Architecture","District","https://catalog.archives.gov/id/123857976",FALSE,TRUE,FALSE,FALSE,FALSE,1970-04-15,1970-04-15,"See Also:Larkin House",NA,"70000137","Monterey Old Town","Monterey Old Town Historic District, Monterey, California",36.59639,-121.89583
"43","97000042",NA,"Napa Abajo-Fuller Park Historic District","California","Napa","Napa","Roughly bounded by the Napa River, Pine, Jefferson, 3rd, 4th, and Division Sts.","Listed","Single",FALSE,120,"Architecture; Social History","District","https://catalog.archives.gov/id/123860058",FALSE,FALSE,FALSE,TRUE,FALSE,1997-02-19,NA,"See Also:Goodman Mansion;Yount House;Andrews House;Migliavac",NA,"97000042","Napa Abajo-Fuller Park","Napa Abajo-Fuller Park Historic District, Napa, California",38.2897333,-122.2955611
"44","09000803",NA,"Commercial Row-Brickelltown Historic District","California","Nevada","Truckee","Roughly the N. side of Donner Pass Rd. from Bridge St. westwards approx. 1,700 ft.","Listed","Single",FALSE,10,"Architecture; Community Planning And Development; Transportation; Commerce","District","https://catalog.archives.gov/id/123860124",FALSE,FALSE,FALSE,TRUE,FALSE,2009-10-08,NA,NA,NA,"09000803","Commercial Row-Brickelltown","Commercial Row-Brickelltown Historic District, Nevada, California",39.26323,-121.01856
"45","13000140",NA,"Empire Mine Historic District (Boundary Increase)","California","Nevada","Grass Valley","Address Restricted","Listed","Single",TRUE,85,"Industry; Architecture; Landscape Architecture; Historic - Non-Aboriginal","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2013-04-10,NA,"Empire Mine State Historic Park; Calif. Hist. Landmark No.298, P-29-003144, ASC-21-08-2246",NA,"13000140","Empire Mine (Boundary Increase)","Empire Mine Historic District (Boundary Increase), Nevada, California",39.20711435206,-121.051276866662
"46","73000418",NA,"Malakoff Diggins-North Bloomfield Historic District","California","Nevada","North Bloomfield","Graniteville Star Route","Listed","Single",FALSE,865,"Industry; Commerce; Architecture; Social History","District","https://catalog.archives.gov/id/123860133",FALSE,FALSE,TRUE,FALSE,FALSE,1973-04-11,NA,NA,NA,"73000418","Malakoff Diggins-North Bloomfield","Malakoff Diggins-North Bloomfield Historic District, Nevada, California",39.36795,-120.89967
"47","85002520",NA,"Nevada City Downtown Historic District","California","Nevada","Nevada City","Roughly bounded by Spring, Bridge, Commercial, York, Washington, Coyote, and Main Sts.","Listed","Single",FALSE,16,"Industry; Commerce; Exploration/Settlement; Politics/Government; Architecture; Invention","District","https://catalog.archives.gov/id/123860144",FALSE,FALSE,TRUE,FALSE,FALSE,1985-09-23,NA,"See Also:National Hotel",NA,"85002520","Nevada City Downtown","Nevada City Downtown Historic District, Nevada, California",39.26323,-121.01856
"48","79000514",NA,"Crystal Cove Historic District","California","Orange","Laguna Beach","NW of Laguna Beach","Listed","Single",FALSE,12.3,"Historic - Aboriginal; Entertainment/Recreation; Exploration/Settlement; Architecture; Performing Arts","District","https://catalog.archives.gov/id/123860191",FALSE,FALSE,TRUE,FALSE,FALSE,1979-06-15,NA,NA,NA,"79000514","Crystal Cove","Crystal Cove Historic District, Orange, California",33.57502,-117.84061
"49","84000438",NA,"Downtown Santa Ana Historic Districts (North, Government/Institutional And South, Retail)","California","Orange","Santa Ana","Roughly bounded by Civic Center Dr., First, Ross, and Spurgeon Sts.","Listed","Single",FALSE,24.5,"Commerce; Exploration/Settlement; Politics/Government; Architecture; Religion","District","https://catalog.archives.gov/id/123860197",FALSE,FALSE,FALSE,TRUE,FALSE,1984-12-19,NA,"NR Control Nos. PH0362620;PH0085961;0731783723;0331820959;11",NA,"84000438","Downtown Santa Anas (North, Government/Institutional And South, Retail)","Downtown Santa Ana Historic Districts (North, Government/Institutional And South, Retail), Orange, California",33.791489,-117.853096
"50","100007287","RS","Floral Park Historic District","California","Orange","Santa Ana","Roughly bounded by Santiago Cr., Broadway, 17th, and Flower Sts.","Listed","Resubmission",FALSE,196,"Social History; Community Planning And Development; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2023-02-02,NA,NA,NA,"100007287","Floral Park","Floral Park Historic District, Orange, California",33.738821954181,-117.760829440882
"51","99000551",NA,"French Park Historic District","California","Orange","Santa Ana","Roughly bounded by N. Bush, E. Washington, and N. Garfield Sts., and Civic Center Dr. E.","Listed","Single",FALSE,45,"Exploration/Settlement; Architecture; Social History; Community Planning And Development","District","https://catalog.archives.gov/id/123860218",FALSE,FALSE,FALSE,TRUE,FALSE,1999-05-12,NA,NA,NA,"99000551","French Park","French Park Historic District, Orange, California",33.738821954181,-117.760829440882
"52","100008709","SG","Fullerton College Historic District","California","Orange","Fullerton","321 East Chapman Ave.","Listed","Single",FALSE,7.84,"Architecture; Education","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2023-03-10,NA,"Fullerton Junior College Historic District",NA,"100008709","Fullerton College","Fullerton College Historic District, Orange, California",33.874966,-117.918846
"53","83001216",NA,"Los Rios Street Historic District","California","Orange","San Juan Capistrano","31600-31921 Los Rios St.","Listed","Single",FALSE,6.2,"Exploration/Settlement; Architecture; Social History","District","https://catalog.archives.gov/id/123860266",FALSE,FALSE,FALSE,TRUE,FALSE,1983-04-04,NA,NA,NA,"83001216","Los Rios Street","Los Rios Street Historic District, Orange, California",33.5016,-117.66591
"54","100005943","SG","North Beach Historic District","California","Orange","San Clemente","Roughly bounded by North El Camino Real, Avenida Estacion, and Boca De La Playa","Listed","Single",FALSE,7,"Community Planning And Development; Entertainment/Recreation","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2020-12-15,NA,"San Clemente Amusement Center",NA,"100005943","North Beach","North Beach Historic District, Orange, California",33.738821954181,-117.760829440882
"55","97000617",NA,"Old Towne Orange Historic District","California","Orange","Orange","Roughly bounded by Walnut Ave., Waverly St., W.O. Hart Park, La Veta Ave., Clark St., and Atchison Topeka Railroad Track","Listed","Single",FALSE,515,"Transportation; Commerce; Industry; Agriculture; Architecture; Exploration/Settlement","District","https://catalog.archives.gov/id/123860294",FALSE,FALSE,FALSE,TRUE,FALSE,1997-07-11,NA,NA,NA,"97000617","Old Towne Orange","Old Towne Orange Historic District, Orange, California",33.738821954181,-117.760829440882
"56","82002221",NA,"Plaza Historic District","California","Orange","Orange","Roughly bounded by Maple and Almond Aves., Orange and Olive Sts.","Listed","Single",FALSE,8,"Community Planning And Development; Landscape Architecture; Commerce; Entertainment/Recreation; Architecture; Social History","District","https://catalog.archives.gov/id/123860316",FALSE,FALSE,FALSE,TRUE,FALSE,1982-03-19,NA,"Downtown Orange",NA,"82002221","Plaza","Plaza Historic District, Orange, California",33.78807,-117.85311
"57","73000419",NA,"Dutch Flat Historic District","California","Placer","Dutch Flat","Main and Stockton Sts.","Listed","Single",FALSE,48,"Transportation; Architecture; Social History","District","https://catalog.archives.gov/id/123860390",FALSE,FALSE,TRUE,FALSE,FALSE,1973-03-28,NA,NA,NA,"73000419","Dutch Flat","Dutch Flat Historic District, Placer, California",39.193237895204,-120.833011721759
"58","70000138",NA,"Old Auburn Historic District","California","Placer","Auburn","Roughly bounded by Maple, Commercial, Court, Washington, Spring, and Sacramento Sts.","Listed","Single",FALSE,22,"Commerce; Architecture","District","https://catalog.archives.gov/id/123860408",FALSE,FALSE,TRUE,FALSE,FALSE,1970-12-29,NA,"North Fork Dry Diggings; Woods Dry Diggings",NA,"70000138","Old Auburn","Old Auburn Historic District, Placer, California",38.89684,-121.07606
"59","11000432",NA,"Grand Boulevard Historic District","California","Riverside","Corona","Grand Blvd.","Listed","Single",FALSE,37.7,"Landscape Architecture; Community Planning And Development; Engineering; Exploration/Settlement","District","https://catalog.archives.gov/id/123860474",FALSE,FALSE,FALSE,TRUE,FALSE,2011-07-14,NA,NA,NA,"11000432","Grand Boulevard","Grand Boulevard Historic District, Riverside, California",33.877530085954,-117.573596857966
"60","94001420","AD","March Field Historic District","California","Riverside","Riverside","Eschscholtzia Ave., March Air Force Base","Listed","Add.doc.",FALSE,158,"Architecture; Military","District",NA,FALSE,FALSE,TRUE,FALSE,FALSE,1994-12-06,NA,"March Air Force Base",NA,"94001420","March Field","March Field Historic District, Riverside, California",33.900018,-117.25504
"61","13000416",NA,"Mount San Jacinto State Park Historic District","California","Riverside","Idyllwild","25905 CA 243","Listed","Single",FALSE,286.9,"Entertainment/Recreation; Architecture; Landscape Architecture","District",NA,FALSE,FALSE,TRUE,FALSE,FALSE,2013-06-25,NA,NA,NA,"13000416","Mount San Jacinto State Park","Mount San Jacinto State Park Historic District, Riverside, California",33.820354001979,-116.552273471166
"62","84000929",NA,"Alkali Flat Central Historic District","California","Sacramento","Sacramento","Roughly E and F Sts. between 9th and 12th Sts.","Listed","Single",FALSE,9.5,"Architecture; Social History","District","https://catalog.archives.gov/id/123860533",FALSE,FALSE,FALSE,TRUE,FALSE,1984-07-26,NA,NA,NA,"84000929","Alkali Flat Central","Alkali Flat Central Historic District, Sacramento, California",38.58463,-121.49134
"63","84000933",NA,"Alkali Flat North Historic District","California","Sacramento","Sacramento","D and 11th Sts.","Listed","Single",FALSE,2.3,"Exploration/Settlement; Architecture","District","https://catalog.archives.gov/id/123860535",FALSE,FALSE,FALSE,TRUE,FALSE,1984-04-19,NA,NA,NA,"84000933","Alkali Flat North","Alkali Flat North Historic District, Sacramento, California",38.58657,-121.4894
