"","ref_number","prefix","property_name","state","county","city","street_number","status","request_type","restricted_address","acreage_of_property","area_of_significance","category_of_property","external_link","level_of_significance_international","level_of_significance_national","level_of_significance_state","level_of_significance_local","level_of_significance_not_indicated","listed_date","nhl_designated_date","other_names","park_name","property_id","district_name","address","latitude","longitude"
"1","01001174",NA,"Burdette School Complex Historic District","Arkansas","Mississippi","Burdette","153 E. Park Ln.","Listed","Single",FALSE,9,"Architecture; Education","District",NA,FALSE,FALSE,TRUE,FALSE,FALSE,2001-10-28,NA,NA,NA,"01001174","Burdette School Complex","Burdette School Complex Historic District, Mississippi, Arkansas",35.7639,-90.05417
"2","87001349",NA,"Hale Avenue Historic District","Arkansas","Mississippi","Osceola","Roughly bounded by Hale Ave., Poplar St., Ford Ave., and Walnut St.","Listed","Multiple",FALSE,1.5,"Commerce; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1987-09-14,NA,NA,NA,"87001349","Hale Avenue","Hale Avenue Historic District, Mississippi, Arkansas",35.7023,-89.96953
"3","03000863",NA,"Hale Avenue Historic District (Boundary Increase)","Arkansas","Mississippi","Osceola","Roughly 107-111 W. Hale Ave. and 101-109 N. Walnut St.","Listed","Multiple",FALSE,2,"Commerce","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2003-09-02,NA,NA,NA,"03000863","Hale Avenue (Boundary Increase)","Hale Avenue Historic District (Boundary Increase), Mississippi, Arkansas",35.7023,-89.96953
"4","08000722",NA,"Hale Avenue Historic District Boundary Increase Ii","Arkansas","Mississippi","Osceola","100 and 200 blocks W. Hale Ave.; 100,200 blocks E. Hale Ave.; 100 block N. Poplar","Listed","Multiple",FALSE,3,"Architecture; Commerce; Social History; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2008-08-01,NA,NA,NA,"08000722","Hale Avenue Boundary Increase Ii","Hale Avenue Historic District Boundary Increase Ii, Mississippi, Arkansas",35.7023,-89.96953
"5","10000521",NA,"West Main Street Residential Historic District","Arkansas","Mississippi","Blytheville","W Main St between B and 6th St and Division","Listed","Single",FALSE,35,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2010-08-05,NA,"MS0410",NA,"10000521","West Main Street Residential","West Main Street Residential Historic District, Mississippi, Arkansas",35.674915079351,-90.09057596631
"6","06001325",NA,"Widner-Magers Farm Historic District","Arkansas","Mississippi","Dell","3398 AR N St. 181","Listed","Multiple",FALSE,1.3,"Agriculture; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2007-01-29,NA,"MS0301",NA,"06001325","Widner-Magers Farm","Widner-Magers Farm Historic District, Mississippi, Arkansas",35.7639,-90.05417
"7","16000651",NA,"Wilson Commercial Historic District","Arkansas","Mississippi","Wilson","Roughly bounded by Union Ave., S. Jefferson, Madison, Adams & 2nd Sts.","Listed","Single",FALSE,19.17,"Agriculture; Architecture; Commerce; Industry","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2016-09-23,NA,NA,NA,"16000651","Wilson Commercial","Wilson Commercial Historic District, Mississippi, Arkansas",35.567021,-90.044024
"8","16000652",NA,"Wilson Residential Historic District","Arkansas","Mississippi","Wilson","4737, 4785, 4877 & 5101 US 61","Listed","Single",FALSE,83,NA,"District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2016-09-21,NA,NA,NA,"16000652","Wilson Residential","Wilson Residential Historic District, Mississippi, Arkansas",35.567021,-90.044024
"9","10000287",NA,"Fargo Training School Historic District","Arkansas","Monroe","Fargo","Floyd Brown Dr, E of M and A Rd","Listed","Single",FALSE,15,"Education; Black","District",NA,FALSE,FALSE,TRUE,FALSE,FALSE,2010-05-27,NA,NA,NA,"10000287","Fargo Training School","Fargo Training School Historic District, Monroe, Arkansas",33.6687,-94.13325
"10","79000446",NA,"Holly Grove Historic District","Arkansas","Monroe","Holly Grove","Main and Pine Sts.","Listed","Single",FALSE,10,"Commerce; Agriculture; Transportation","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1979-02-02,NA,NA,NA,"79000446","Holly Grove","Holly Grove Historic District, Monroe, Arkansas",34.595387,-91.200482
"11","92000558",NA,"Lick Skillet Railroad Work Station Historic District","Arkansas","Monroe","Brinkley","Jct. of E. Cypress St. and New Orleans Ave.","Listed","Single",FALSE,2,"Commerce; Transportation; Architecture","District",NA,FALSE,FALSE,TRUE,FALSE,FALSE,1992-06-01,NA,"See Also:Rusher Hotel",NA,"92000558","Lick Skillet Railroad Work Station","Lick Skillet Railroad Work Station Historic District, Monroe, Arkansas",34.88787,-91.19457
"12","07000201",NA,"Ccc Company 741 Powder Magazine Historic District","Arkansas","Montgomery","Norman","Forest Service Rd. 177M NE of Norman","Listed","Multiple",FALSE,6,"Social History; Conservation","Structure",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2007-03-30,NA,"MN0052, MN0053; 3MN189",NA,"07000201","Ccc Company 741 Powder Magazine","Ccc Company 741 Powder Magazine Historic District, Montgomery, Arkansas",34.55676,-93.63408
"13","08000818",NA,"Prescott Commercial Historic District","Arkansas","Nevada","Prescott","Roughly bounded by E. 3rd St., Walnut St., W. 3rd St. and Pine St.","Listed","Single",FALSE,15,"Architecture; Commerce","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2008-12-24,NA,"NE0004; NE0005; NE0031; NE0033; NE0035; NE0078; NE0079;; NE0084-NE0160",NA,"08000818","Prescott Commercial","Prescott Commercial Historic District, Nevada, Arkansas",33.802494,-93.380938
"14","87000110",NA,"Big Buffalo Valley Historic District","Arkansas","Newton","Ponca","Buffalo National River","Listed","Single",FALSE,7900,"Prehistoric; Landscape Architecture; Historic - Non-Aboriginal; Agriculture; Architecture; Social History","District",NA,FALSE,FALSE,TRUE,FALSE,FALSE,1987-07-29,NA,"Boxley Valley Historic District","Buffalo National River","87000110","Big Buffalo Valley","Big Buffalo Valley Historic District, Newton, Arkansas",36.01898,-93.35737
"15","92001345",NA,"Dr. Hudson Sanitarium Agricultural Building Historic District","Arkansas","Newton","Jasper","AR 327 S of jct. with AR 74","Listed","Single",FALSE,12,"Health/Medicine; Architecture","Building",NA,FALSE,FALSE,TRUE,FALSE,FALSE,1992-10-08,NA,NA,NA,"92001345","Dr. Hudson Sanitarium Agricultural Building","Dr. Hudson Sanitarium Agricultural Building Historic District, Newton, Arkansas",35.91997,-93.21787
"16","09001255",NA,"Jasper Commercial Historic District","Arkansas","Newton","Jasper","Roughly bounded by Sycamore St., E. Elm St., N. Spring St., and Clark St.","Listed","Single",FALSE,4.2,"Commerce; Architecture; Politics/Government","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2010-01-21,NA,"NW0004-NW0005;NW0010; NW0050;NW0104-NW0125",NA,"09001255","Jasper Commercial","Jasper Commercial Historic District, Newton, Arkansas",34.2954174,-91.3344488
"17","87001029",NA,"Parker-Hickman Farm Historic District","Arkansas","Newton","Erbie","Buffalo National River","Listed","Single",FALSE,195,"Exploration/Settlement; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1987-08-11,NA,"Hickman Farm","Buffalo National River","87001029","Parker-Hickman Farm","Parker-Hickman Farm Historic District, Newton, Arkansas",35.91997,-93.21787
"18","100008151","RS","Camden Commercial Historic District","Arkansas","Ouachita","Camden","Roughly Washington St. between Harrison and Madison Sts., and Adams Ave. between Washington and Jefferson Sts.","Listed","Resubmission",FALSE,10,"Commerce","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2022-11-02,NA,"OU0033; OU0377-OU0418",NA,"100008151","Camden Commercial","Camden Commercial Historic District, Ouachita, Arkansas",34.2954174,-91.3344488
"19","07000955",NA,"Clifton And Greening Street Historic District (Boundary Increase Ii)","Arkansas","Ouachita","Camden","622, 630 and 634 Clifton and 206 Dallas and 502 Greening","Listed","Single",FALSE,0.9,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2007-09-19,NA,NA,NA,"07000955","Clifton And Greening Street (Boundary Increase Ii)","Clifton And Greening Street Historic District (Boundary Increase Ii), Ouachita, Arkansas",33.851607,-92.828469
"20","01001232",NA,"Clifton And Greening Street Historic District (Boundary Increase)","Arkansas","Ouachita","Camden","411 & 417 Greening St.","Listed","Single",FALSE,0.9,"Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2001-11-19,NA,"411 and 417 Greening St., Lato Duplexes",NA,"01001232","Clifton And Greening Street (Boundary Increase)","Clifton And Greening Street Historic District (Boundary Increase), Ouachita, Arkansas",33.851607,-92.828469
"21","98000911",NA,"Clifton And Greening Streets Historic District","Arkansas","Ouachita","Camden","Roughly bounded by Clifton, and Greening Sts., and Dallas, and Cleveland Aves.","Listed","Single",FALSE,25,"Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1998-08-14,NA,NA,NA,"98000911","Clifton And Greening Streets","Clifton And Greening Streets Historic District, Ouachita, Arkansas",33.851607,-92.828469
"22","11000691",NA,"Clifton And Greening Streets Historic District (Boundary Increase Iii)","Arkansas","Ouachita","Camden","140 California St.","Listed","Single",FALSE,0.9,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2011-09-23,NA,"Site# OU0269",NA,"11000691","Clifton And Greening Streets (Boundary Increase Iii)","Clifton And Greening Streets Historic District (Boundary Increase Iii), Ouachita, Arkansas",33.851607,-92.828469
"23","100006026","SG","Spring-Harrison Historic District","Arkansas","Ouachita","Camden","Spring St. roughly between Greening and Thompson Sts.' Clifton St. roughly between Spring and Harrison Sts., and Harrison St. roughly between Van Buren and Clifton Sts.","Listed","Single",FALSE,6.5,"Architecture; Community Planning And Development","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2021-01-11,NA,"Site #OU0336-OU0354",NA,"100006026","Spring-Harrison","Spring-Harrison Historic District, Ouachita, Arkansas",33.588942776868,-92.833043924208
"24","09001256",NA,"Washington Street Historic District","Arkansas","Ouachita","Camden","404-926 W. Washington, 619-816 Graham, 116-132 N. Cleveland, 131-139 N. Agee and 132 N. California","Listed","Single",FALSE,31,"Community Planning And Development; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2010-01-22,NA,"OU0014;OU0035-OU0045;OU0056; OU0084;OU0100;OU0202-OU0255",NA,"09001256","Washington Street","Washington Street Historic District, Ouachita, Arkansas",33.570521765796,-92.841268400535
"25","100002455","BC","Washington Street Historic District (Boundary Increase)","Arkansas","Ouachita","Camden","N & S Agee St. roughly between Clifton & Maple Sts.","Listed","Boundary",FALSE,8,"Community Planning And Development; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2018-05-21,NA,NA,NA,"09001256","Washington Street (Boundary Increase)","Washington Street Historic District (Boundary Increase), Ouachita, Arkansas",33.851607,-92.828469
"26","90001826",NA,"Camp Ouachita Girl Scout Camp Historic District","Arkansas","Perry","Paron","Area surrounding and N of Lake Sylvia, Ouachita NF","Listed","Multiple",FALSE,60,"Entertainment/Recreation; Architecture; Social History","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1992-02-03,NA,NA,NA,"90001826","Camp Ouachita Girl Scout Camp","Camp Ouachita Girl Scout Camp Historic District, Perry, Arkansas",34.87,-92.8208333
"27","11001048",NA,"Perryville Commercial Historic District","Arkansas","Perry","Perryville","Roughly bounded by AR 10, Magnolia, Main & Plum Sts.","Listed","Single",FALSE,8,"Commerce; Politics/Government","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2012-01-26,NA,"Sites# PE0010, PE0054; PE0119-PE0134",NA,"11001048","Perryville Commercial","Perryville Commercial Historic District, Perry, Arkansas",35.0082031,-92.8007879
"28","86003314",NA,"Beech Street Historic District","Arkansas","Phillips","Helena","Roughly bounded by McDonough, Columbia, Beech, Elm, Perry and College","Listed","Single",FALSE,54.5,"Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1987-01-30,NA,"See Also:83001161;73002270;73000384;74000493;73000385;760004",NA,"86003314","Beech Street","Beech Street Historic District, Phillips, Arkansas",34.52982,-90.59316
"29","86003546",NA,"Cherry Street Historic District","Arkansas","Phillips","Helena","Along Cherry St. between Porter and Elm Sts.","Listed","Single",FALSE,17.5,"Architecture; Commerce","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1987-08-17,NA,NA,NA,"86003546","Cherry Street","Cherry Street Historic District, Phillips, Arkansas",34.52649,-90.58622
"30","10000288",NA,"Cherry Street Historic District Boundary Increase","Arkansas","Phillips","Helena-West Helena","Cherry St between Porter and Perry Sts and from Elm to the S side of Missouri St","Listed","Single",FALSE,10.5,"Commerce; Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2010-05-27,NA,NA,NA,"10000288","Cherry Street Boundary Increase","Cherry Street Historic District Boundary Increase, Phillips, Arkansas",34.52649,-90.58622
"31","100003357","SG","Lakeview Resettlement Project Historic District","Arkansas","Phillips","Lake View","Near the jct. of AR 85 & AR 44","Listed","Single",FALSE,43711,"Community Planning And Development; Agriculture; Black; Ethnic Heritage; Social History","District",NA,FALSE,FALSE,TRUE,FALSE,FALSE,2019-01-28,NA,"Lakeview Project; PH0234",NA,"100003357","Lakeview Resettlement Project","Lakeview Resettlement Project Historic District, Phillips, Arkansas",34.41677,-90.80094
"32","86002954",NA,"Perry Street Historic District","Arkansas","Phillips","Helena","Perry St. between Pecan and Franklin and Pecan St. from Porter to Perry","Listed","Single",FALSE,4.7,"Architecture","Building",NA,FALSE,FALSE,FALSE,TRUE,FALSE,1986-11-26,NA,"See Also:Helena Library and Museum;Straub, William Nicholas,",NA,"86002954","Perry Street","Perry Street Historic District, Phillips, Arkansas",34.52927,-90.59011
"33","06001268",NA,"Phillips County Penal Farm Historic District","Arkansas","Phillips","Poplar Grove","Cty Rd. 353 S of US 49","Listed","Multiple",FALSE,0.9,"Law; Politics/Government","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2007-01-24,NA,"PH0427",NA,"06001268","Phillips County Penal Farm","Phillips County Penal Farm Historic District, Phillips, Arkansas",34.42827680335,-90.848012685143
"34","06000073",NA,"Turner Historic District","Arkansas","Phillips","Cypert","Corners of AR 318 and Phillips Cty Rd. 606","Listed","Multiple",FALSE,1.5,"Architecture; Commerce; Agriculture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2006-03-02,NA,"N.B. Turner &amp; Son Store; John L. Turner Store; John L. Turner House; Sites #PH0423-PH0424",NA,"06000073","Turner","Turner Historic District, Phillips, Arkansas",34.4759601,-91.0182525
"35","09000736",NA,"Harrisburg Commercial Historic District","Arkansas","Poinsett","Harrisburg","Roughly bounded by Jackson, Water, South & Gould Sts.","Listed","Single",FALSE,8.8,"Architecture","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2009-09-18,NA,NA,NA,"09000736","Harrisburg Commercial","Harrisburg Commercial Historic District, Poinsett, Arkansas",35.564229,-90.717221
"36","09000318",NA,"Highway A-7, Bridges Historic District","Arkansas","Poinsett","Marked Tree","old US 63 over Ditch No. 1 and its reliefs","Listed","Multiple",FALSE,0.9,"Transportation; Engineering","District",NA,FALSE,FALSE,FALSE,TRUE,FALSE,2009-05-12,NA,"Bridge #580; Sites #PO0073-PO0075",NA,"09000318","Highway A-7, Bridges","Highway A-7, Bridges Historic District, Poinsett, Arkansas",35.57404,-90.66293
