ref_number,prefix,property_name,state,county,city,street_number,status,request_type,restricted_address,acreage_of_property,area_of_significance,category_of_property,external_link,level_of_significance_international,level_of_significance_national,level_of_significance_state,level_of_significance_local,level_of_significance_not_indicated,listed_date,nhl_designated_date,other_names,park_name,property_id,district_name,address,latitude,longitude
15000743,NA,"Young, Browne, Phelps And Springarn Educational Campus Historic District",District Of Columbia,District Of Columbia,Washington,"2500 Benning Rd., NE., 704, 820, & 850 26th St., NE",Listed,Multiple,FALSE,35.3,Education; Black; Architecture; Community Planning And Development,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2016-05-03,NA,NA,NA,15000743,"Young, Browne, Phelps And Springarn Educational Campus","Young, Browne, Phelps And Springarn Educational Campus Historic District, District Of Columbia, District Of Columbia",38.89511,-77.03637
83004522,NA,Bechiel Village Historic District,Federated States Of Micronesia,Yap,Yap,Address Restricted,Listed,Single,TRUE,160,Prehistoric; Historic - Aboriginal; Art; Exploration/Settlement; Politics/Government; Architecture; Religion,District,NA,FALSE,FALSE,TRUE,FALSE,FALSE,1983-08-16,NA,NA,NA,83004522,Bechiel Village,"Bechiel Village Historic District, Yap, Federated States Of Micronesia",9.61552,138.17259
00000787,NA,City Of Alachua Downtown Historic District,Florida,Alachua,Alachua,"Roughly bounded by NW 150th Ave., NW 145th Terrace, NW 143rd Place and NW 138th Terrace",Listed,Single,FALSE,49,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/77841980,FALSE,FALSE,FALSE,TRUE,FALSE,2000-07-14,NA,AL3780,NA,00000787,City Of Alachua Downtown,"City Of Alachua Downtown Historic District, Alachua, Florida",29.77791,-82.48268
91001540,NA,High Springs Historic District,Florida,Alachua,High Springs,"Roughly bounded by NW. 14th St., NW. 6th Ave., SE. 7th St. and SW. 5th Ave.",Listed,Single,FALSE,75,Transportation; Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/77842006,FALSE,FALSE,FALSE,TRUE,FALSE,1991-10-31,NA,8AL 2883,NA,91001540,High Springs,"High Springs Historic District, Alachua, Florida",29.82913,-82.59706
89002305,NA,Melrose Historic District,Florida,Alachua,Melrose,"Roughly bounded by Seminole Ridge Rd., Grove St., South St., Quail St., and Melrose Bay",Listed,Single,FALSE,125,Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/77842030,FALSE,FALSE,FALSE,TRUE,FALSE,1990-01-12,NA,NA,NA,89002305,Melrose,"Melrose Historic District, Alachua, Florida",29.796737,-82.494317
83003512,NA,Micanopy Historic District,Florida,Alachua,Micanopy,Roughly Cholokka Blvd. from US 441 to Ocala St. then Smith St. W to Okehumkee St.,Listed,Single,FALSE,47,Historic - Aboriginal; Commerce; Military; Exploration/Settlement; Politics/Government; Architecture; Agriculture,District,https://catalog.archives.gov/id/77841955,FALSE,FALSE,FALSE,TRUE,FALSE,1983-01-28,NA,8-A358;8-360,NA,83003512,Micanopy,"Micanopy Historic District, Alachua, Florida",29.5020086,-82.2867116
87002150,NA,Newberry Historic District,Florida,Alachua,Newberry,"Roughly bounded by NW Second Ave., NW Second St., Lucile St., & NW Ninth St.",Listed,Single,FALSE,40,Commerce; Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/77841976,FALSE,FALSE,FALSE,TRUE,FALSE,1987-12-24,NA,NA,NA,87002150,Newberry,"Newberry Historic District, Alachua, Florida",29.650402906229,-82.368430649074
89000323,NA,Pleasant Street Historic District,Florida,Alachua,Gainesville,"Roughly bounded by NW. 8th Ave., NW. 1st St., NW. 2nd Ave., and NW. 6th St.",Listed,Single,FALSE,77,Ethnic Heritage; Architecture,District,https://catalog.archives.gov/id/77842028,FALSE,FALSE,FALSE,TRUE,FALSE,1989-04-20,NA,N.W. 5th Avenue Historic District,NA,89000323,Pleasant Street,"Pleasant Street Historic District, Alachua, Florida",29.65585,-82.32859
89000322,NA,University Of Florida Campus Historic District,Florida,Alachua,Gainesville,"Bounded by W. University Ave., US 441/SW. 13th St., Stadium Rd., and North-South Dr.",Listed,Multiple,FALSE,70,Education; Architecture,District,https://catalog.archives.gov/id/77840935,FALSE,FALSE,TRUE,FALSE,FALSE,1989-04-20,NA,See Also:74000609;74000610;79000652;79000653;79000654;790006,NA,89000322,University Of Florida Campus,"University Of Florida Campus Historic District, Alachua, Florida",29.6398,-82.3677
01000034,NA,Waldo Historic District,Florida,Alachua,Waldo,"Roughly bounded by NW 1st Ave., Main St., SW 5th Blvd., and SW 4th St.",Listed,Single,FALSE,56,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/77841982,FALSE,FALSE,FALSE,TRUE,FALSE,2001-02-02,NA,NA,NA,01000034,Waldo,"Waldo Historic District, Alachua, Florida",29.626304351631,-82.324250362451
12000298,NA,Camp Helen Historic District,Florida,Bay,Panama City Beach,23937 Panama City Beach Pkwy.,Listed,Single,FALSE,27.3,Social History; Architecture; Entertainment/Recreation,District,https://catalog.archives.gov/id/77842062,FALSE,FALSE,FALSE,TRUE,FALSE,2012-05-24,NA,Camp Helen State Park; FMSF# BY941,NA,12000298,Camp Helen,"Camp Helen Historic District, Bay, Florida",30.160337224517,-85.613296984515
85003329,NA,Call Street Historic District,Florida,Bradford,Starke,"Bounded by Jefferson, Cherry, Madison, and Temple Sts.",Listed,Single,FALSE,12,Commerce; Politics/Government; Architecture,District,https://catalog.archives.gov/id/77842064,FALSE,FALSE,FALSE,TRUE,FALSE,1985-12-12,NA,See Also:Old Bradford County Courthouse,NA,85003329,Call Street,"Call Street Historic District, Bradford, Florida",29.940412815371,-82.096187654413
93001357,NA,Floral City Historic District,Florida,Citrus,Floral City,"Roughly, Orange Ave. from S. Old Floral City Rd. to S. Annie Terr. and S. Aroostook Way from Orange to Lake Tsala Apopka",Listed,Single,FALSE,20,Community Planning And Development; Exploration/Settlement,District,https://catalog.archives.gov/id/77842201,FALSE,FALSE,FALSE,TRUE,FALSE,1993-12-01,NA,8CI788,NA,93001357,Floral City,"Floral City Historic District, Citrus, Florida",28.75047,-82.28729
91000281,NA,Green Cove Springs Historic District,Florida,Clay,Green Cove Springs,"Roughly bounded by Bay St., CSX RR tracks, Center St., Orange Ave., St. Elmo St. and the St. Johns R.",Listed,Single,FALSE,30,Community Planning And Development; Commerce; Entertainment/Recreation; Education; Politics/Government; Architecture; Religion; Social History,District,https://catalog.archives.gov/id/77842208,FALSE,FALSE,FALSE,TRUE,FALSE,1991-03-28,NA,See Also:Clay County Courthouse,NA,91000281,Green Cove Springs,"Green Cove Springs Historic District, Clay, Florida",29.988416,-81.682008
99000047,NA,Memorial Home Community Historic District,Florida,Clay,Penney Farms,"Roughly bounded by FL 16, Caroline Blvd., Wilbanks Ave., and Studio Rd.",Listed,Single,FALSE,60,Social History; Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/77842220,FALSE,FALSE,FALSE,TRUE,FALSE,1999-02-03,NA,Penney Retirement Community,NA,99000047,Memorial Home Community,"Memorial Home Community Historic District, Clay, Florida",29.98307,-81.85789
90000313,NA,Middleburg Historic District,Florida,Clay,Middleburg,3881--3895 Main St. and 2145 Wharf St.,Listed,Multiple,FALSE,6,Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/77841042,FALSE,FALSE,FALSE,TRUE,FALSE,1990-03-09,NA,See Also:Clark--Chalker House,NA,90000313,Middleburg,"Middleburg Historic District, Clay, Florida",29.995492078809,-81.690767489062
98000861,NA,River Road Historic District,Florida,Clay,Orange Park,Jct. of River Rd. and Stiles Ave.,Listed,Multiple,FALSE,5,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/77841032,FALSE,FALSE,FALSE,TRUE,FALSE,1998-07-15,NA,NA,NA,98000861,River Road,"River Road Historic District, Clay, Florida",30.172186,-81.698112
87002179,AD,Naples Historic District,Florida,Collier,Naples,"9th Ave. S., 3rd St., 13th Ave. S, Gulf of Mexico",Listed,Add.doc.,FALSE,50,Commerce; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1987-12-17,NA,NA,NA,87002179,Naples,"Naples Historic District, Collier, Florida",26.211539006891,-81.774458126991
89002061,NA,Fort White Public School Historic District,Florida,Columbia,Fort White,E. Dorch at N. Bryant St.,Listed,Single,FALSE,1,Education; Social History,District,https://catalog.archives.gov/id/77842258,FALSE,FALSE,FALSE,TRUE,FALSE,1989-12-01,NA,8CO61,NA,89002061,Fort White Public School,"Fort White Public School Historic District, Columbia, Florida",29.9239238,-82.7093917
99000409,NA,Goodbread-Black Farm Historic District,Florida,Columbia,Lake City,"Off Corinth Rd., S of Suwannee R., E of US 41, W of US 44",Listed,Single,FALSE,491,Agriculture,District,https://catalog.archives.gov/id/77842250,FALSE,FALSE,FALSE,TRUE,FALSE,1999-04-01,NA,NA,NA,99000409,Goodbread-Black Farm,"Goodbread-Black Farm Historic District, Columbia, Florida",30.31281,-82.65086
84000842,NA,Arcadia Historic District,Florida,De Soto,Arcadia,"Roughly bounded by Lee and Miles Aves., Imogene, Cypress, Pine, and Magnolia Sts.",Listed,Single,FALSE,340,Commerce; Military; Transportation; Education; Exploration/Settlement; Politics/Government; Architecture; Agriculture,District,https://catalog.archives.gov/id/77842262,FALSE,FALSE,FALSE,TRUE,FALSE,1984-05-10,NA,NA,NA,84000842,Arcadia,"Arcadia Historic District, De Soto, Florida",27.196567905868,-81.858425248152
89000494,NA,Avondale Historic District,Florida,Duval,Jacksonville,"Roughly bounded by Roosevelt Blvd., Belvedere Ave., Seminole Rd., St. Johns River, and Talbot Ave.",Listed,Single,FALSE,273,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77842341,FALSE,FALSE,FALSE,TRUE,FALSE,1989-07-06,NA,NA,NA,89000494,Avondale,"Avondale Historic District, Duval, Florida",30.310596,-81.692223
16000212,AD,Downtown Jacksonville Historic District (Additional Documentation),Florida,Duval,Jacksonville,"Roughly bounded by North Pearl, Beaver, and North Catherine Sts., Independent and Courthouse Drs.",Listed,Add.doc.,FALSE,158.2,Architecture; Community Planning And Development; Commerce,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2016-05-02,NA,FMSF# DU21749,NA,16000212,Downtown Jacksonville (Additional Documentation),"Downtown Jacksonville Historic District (Additional Documentation), Duval, Florida",30.311308,-81.662163
100005088,MP,Durkee Gardens Historic District,Florida,Duval,Jacksonville,"Bound by Myrtle Ave., 13th St. West, Payne Ave, Wilcox St. and 8th St. West",Listed,Multiple,FALSE,49,Architecture; Black; Community Planning And Development; Ethnic Heritage,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2020-03-16,NA,DU22494,NA,100005088,Durkee Gardens,"Durkee Gardens Historic District, Duval, Florida",30.322118124562,-81.865327632104
100009081,MP,Eastside Historic District,Florida,Duval,Jacksonville,"Roughly bounded by East 7th St., MLK Jr. Pkwy, Arlington Expy, and Cemetery St.",Listed,Multiple,FALSE,392,Community Planning And Development; Ethnic Heritage-Black; Ethnic Heritage-Other-Ethnic; Social History; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2023-07-03,NA,DU23368,NA,100009081,Eastside,"Eastside Historic District, Duval, Florida",30.426373,-87.210741
100007972,MP,Edward Waters College Historic District,Florida,Duval,Jacksonville,1658 Kings Rd.,Listed,Multiple,FALSE,11.16,Education; Ethnic Heritage-Black; Social History; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2022-08-08,NA,NA,NA,100007972,Edward Waters College,"Edward Waters College Historic District, Duval, Florida",30.3437173,-81.68368
04000682,NA,Old Ortega Historic District,Florida,Duval,Jacksonville,"Bounded by roosevelt Blvd., Verona Ave., St. Johns and Ortega Rivers",Listed,Single,FALSE,450,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/77842299,FALSE,FALSE,FALSE,TRUE,FALSE,2004-07-14,NA,DU159777,NA,04000682,Old Ortega,"Old Ortega Historic District, Duval, Florida",30.262007619317,-81.698473281718
85000689,NA,Riverside Historic District,Florida,Duval,Jacksonville,"Roughly bounded by Seaboard Coastline RR, Riverside and Memorial Pks., St. Johns River and Seminole",Listed,Single,FALSE,687,Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/77842309,FALSE,FALSE,FALSE,TRUE,FALSE,1985-03-22,NA,NA,NA,85000689,Riverside,"Riverside Historic District, Duval, Florida",30.310596,-81.692223
86003640,NA,Springfield Historic District,Florida,Duval,Jacksonville,"Roughly bounded by Twelfth, Clark, and First Sts., Hogans Creek and Boulevard",Listed,Single,FALSE,506,Community Planning And Development; Landscape Architecture; Entertainment/Recreation; Architecture,District,https://catalog.archives.gov/id/77842329,FALSE,FALSE,FALSE,TRUE,FALSE,1987-01-22,NA,Springfield Subdivision,NA,86003640,Springfield,"Springfield Historic District, Duval, Florida",30.365056998381,-81.661266700289
89001586,NA,Alger-Sullivan Lumber Company Residential Historic District,Florida,Escambia,Century,"Roughly bounded by Pinewood Ave., Front St., Jefferson Ave., Church St., and Mayo St.",Listed,Single,FALSE,23,Industry; Community Planning And Development,District,https://catalog.archives.gov/id/77842405,FALSE,FALSE,FALSE,TRUE,FALSE,1989-09-28,NA,NA,NA,89001586,Alger-Sullivan Lumber Company Residential,"Alger-Sullivan Lumber Company Residential Historic District, Escambia, Florida",30.0502016,-85.0499143
14001085,NA,Palafox Historic District,Florida,Escambia,Pensacola,Palafox St. between Main & Chase extending to Spring,Listed,Single,FALSE,176,Architecture; Community Planning And Development,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2016-04-27,NA,FMSF# ES1595,NA,14001085,Palafox,"Palafox Historic District, Escambia, Florida",30.413325,-87.216121
70000184,NA,Pensacola Historic District,Florida,Escambia,Pensacola,Address Unknown,Listed,Single,FALSE,108,Commerce; Military; Transportation; Politics/Government; Architecture; Religion,District,https://catalog.archives.gov/id/77842389,FALSE,TRUE,FALSE,FALSE,FALSE,1970-09-29,NA,See Also:L &amp; N Marine Terminal Building;Lavalle House;Plaza,NA,70000184,Pensacola,"Pensacola Historic District, Escambia, Florida",30.35729,-87.30649
76000595,NA,Pensacola Naval Air Station Historic District,Florida,Escambia,Pensacola,Pensacola Naval Air Station,Listed,Single,FALSE,82,Military,District,https://catalog.archives.gov/id/77841878,FALSE,TRUE,FALSE,FALSE,FALSE,1976-12-08,1976-12-08,Pensacola Navy Yard,NA,76000595,Pensacola Naval Air Station,"Pensacola Naval Air Station Historic District, Escambia, Florida",30.35729,-87.30649
76000595,NA,Pensacola Naval Air Station Historic District,Florida,Escambia,Pensacola,Pensacola Naval Air Station,Listed,Single,FALSE,82,Military,District,https://catalog.archives.gov/id/77841878,FALSE,TRUE,FALSE,FALSE,FALSE,1976-12-08,1976-12-08,Pensacola Navy Yard,NA,76000595,Pensacola Naval Air Station,"Pensacola Naval Air Station Historic District, Escambia, Florida",30.35729,-87.30649
80000404,NA,Perdido Key Historic District,Florida,Escambia,Warrington,S of Warrington,Listed,Single,FALSE,6,Military; Engineering; Politics/Government,District,https://catalog.archives.gov/id/77842409,FALSE,FALSE,FALSE,TRUE,FALSE,1980-03-10,NA,Foster's Bank;Ft. McRee,Gulf Islands,80000404,Perdido Key,"Perdido Key Historic District, Escambia, Florida",30.290492380152,-87.472881516557
09000400,NA,Washington Oaks Historic District,Florida,Flagler,Palm Coast,6402 Oceanshore Blvd.,Listed,Single,FALSE,21,Social History; Architecture,District,https://catalog.archives.gov/id/77842434,FALSE,FALSE,FALSE,TRUE,FALSE,2009-09-30,NA,Washington Oaks Gardens State Park; FMSF#FL276,NA,09000400,Washington Oaks,"Washington Oaks Historic District, Flagler, Florida",38.91313630165,-77.047201408082
80000951,NA,Apalachicola Historic District,Florida,Franklin,Apalachicola,"Roughly bounded by Apalachicola River, Apalachicola Bay, 17th and Jefferson Sts.",Listed,Single,FALSE,460,Industry; Community Planning And Development; Commerce; Economics; Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/77842445,FALSE,FALSE,TRUE,FALSE,FALSE,1980-11-21,NA,NA,NA,80000951,Apalachicola,"Apalachicola Historic District, Franklin, Florida",29.7264796,-84.9863138
100009459,RS,Downtown Carrabelle Historic District,Florida,Franklin,Carrabelle,"Roughly bet. Carrabelle R., Ave C SE, SE 3rd St., and E Meridian St.",Listed,Resubmission,FALSE,15.47,Commerce; Community Planning And Development; Politics/Government,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2024-07-11,NA,FR01446,NA,100009459,Downtown Carrabelle,"Downtown Carrabelle Historic District, Franklin, Florida",29.745827,-85.031233
100005240,RS,Chattahoochee Historic District,Florida,Gadsden,Chattahoochee,"North Bolivar and Decatur Sts., East Washington St., South McDonald Ave., and East Chattahoochee St.",Listed,Resubmission,FALSE,481,Community Planning And Development; Commerce; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2020-09-04,NA,FMSF# GD02046; River Junction,NA,100005240,Chattahoochee,"Chattahoochee Historic District, Gadsden, Florida",30.690266057239,-84.84070101047
78000942,NA,Quincy Historic District,Florida,Gadsden,Quincy,"Roughly bounded by Sharon, Clark, Stewart, and Corry Sts.",Listed,Single,FALSE,140,Industry; Commerce; Agriculture; Education; Politics/Government; Architecture,District,https://catalog.archives.gov/id/77842457,FALSE,FALSE,TRUE,FALSE,FALSE,1978-11-09,NA,NA,NA,78000942,Quincy,"Quincy Historic District, Gadsden, Florida",30.588163,-84.581462
95001166,NA,Moore Haven Downtown Historic District,Florida,Glades,Moore Haven,"3--99 Ave. J., 100 First St. and Lone Cypress Park",Listed,Single,FALSE,2.2,Exploration/Settlement; Commerce; Architecture,District,https://catalog.archives.gov/id/77842487,FALSE,FALSE,FALSE,TRUE,FALSE,1995-10-12,NA,NA,NA,95001166,Moore Haven Downtown,"Moore Haven Downtown Historic District, Glades, Florida",26.64511,-81.87024
98000714,NA,Moore Haven Residential Historic District,Florida,Glades,Moore Haven,Roughly bounded by Ave. J to Ave. M and 1st to 5th Sts.,Listed,Single,FALSE,8,Exploration/Settlement; Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77842489,FALSE,FALSE,FALSE,TRUE,FALSE,1998-06-26,NA,8GL411,NA,98000714,Moore Haven Residential,"Moore Haven Residential Historic District, Glades, Florida",26.834454,-81.098426
97001143,NA,White Springs Historic District,Florida,Hamilton,White Springs,"Roughly bounded by River, First, Suwannee, and Hewitt Sts., FL 25A, US 81 and Suwannee R.",Listed,Single,FALSE,120,Exploration/Settlement; Architecture; Commerce; Entertainment/Recreation,District,https://catalog.archives.gov/id/77842499,FALSE,FALSE,FALSE,TRUE,FALSE,1997-09-19,NA,NA,NA,97001143,White Springs,"White Springs Historic District, Hamilton, Florida",30.329302,-82.756217
100002568,SG,Downtown Wauchula Historic District,Florida,Hardee,Wauchula,"Roughly bounded by W Palmetto & W Orange Sts., N 4th & N Florida Aves.",Listed,Single,FALSE,78,Architecture; Commerce; Community Planning And Development; Education; Politics/Government,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2018-06-18,NA,HR999,NA,100002568,Downtown Wauchula,"Downtown Wauchula Historic District, Hardee, Florida",27.554298,-81.807344
99000371,NA,Downtown Labelle Historic District,Florida,Hendry,Labelle,300 Block of N. Bridge St.,Listed,Single,FALSE,3,Commerce; Community Planning And Development,District,https://catalog.archives.gov/id/77842526,FALSE,FALSE,FALSE,TRUE,FALSE,1999-03-25,NA,NA,NA,99000371,Downtown Labelle,"Downtown Labelle Historic District, Hendry, Florida",26.763857,-81.433517
98001203,NA,South Brooksville Avenue Historic District,Florida,Hernando,Brooksville,"Roughly along S. Brooksville Ave., from Liberty St. to Early Ave.",Listed,Single,FALSE,13.2,Architecture; Community Planning And Development,District,https://catalog.archives.gov/id/77842534,FALSE,FALSE,FALSE,TRUE,FALSE,1998-09-25,NA,HE0038,NA,98001203,South Brooksville Avenue,"South Brooksville Avenue Historic District, Hernando, Florida",28.53419,-82.392548
90000486,NA,Avon Park Historic District,Florida,Highlands,Avon Park,Main St. from S. Delaney Ave. to US 27,Listed,Single,FALSE,25,Community Planning And Development; Landscape Architecture; Commerce; Transportation; Politics/Government; Architecture,District,https://catalog.archives.gov/id/77842546,FALSE,FALSE,FALSE,TRUE,FALSE,1990-03-22,NA,NA,NA,90000486,Avon Park,"Avon Park Historic District, Highlands, Florida",26.746655,-80.054527
90000424,NA,Sebring Downtown Historic District,Florida,Highlands,Sebring,Circle Dr. and Ridgewood Dr. from Mango St. to Magnolia Ave.,Listed,Multiple,FALSE,2,Community Planning And Development; Commerce; Architecture,District,https://catalog.archives.gov/id/77841154,FALSE,FALSE,FALSE,TRUE,FALSE,1990-03-16,NA,NA,NA,90000424,Sebring Downtown,"Sebring Downtown Historic District, Highlands, Florida",26.64511,-81.87024
99000045,NA,Hampton Terrace Historic District,Florida,Hillsborough,Tampa,"Roughly bounded by Hanna Ave., 15th St., Hillsborough Ave., and Nebraska Ave.",Listed,Single,FALSE,115,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77842648,FALSE,FALSE,FALSE,TRUE,FALSE,1999-01-27,NA,Hollywood Manor Subdivision,NA,99000045,Hampton Terrace,"Hampton Terrace Historic District, Hillsborough, Florida",28.110182587988,-82.394274745169
85000454,NA,Hyde Park Historic Districts,Florida,Hillsborough,Tampa,"Roughly bounded by Hillsborough River and Bay, Howard Ave., and Kennedy Blvd.",Listed,Single,FALSE,560,Community Planning And Development; Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/77842602,FALSE,FALSE,FALSE,TRUE,FALSE,1985-03-04,NA,See Also:Hutchinson House;Anderson-Frank House;J.B. Anderson,NA,85000454,Hyde Parks,"Hyde Park Historic Districts, Hillsborough, Florida",27.9315157,-82.4795691
02000264,NA,North Franklin Street Historic District,Florida,Hillsborough,Tampa,"Roughly bounded by Florida Ave., E. Fortune, Tampa, Franklin and E. Harrison Sts.",Listed,Single,FALSE,3,Architecture; Commerce,District,https://catalog.archives.gov/id/77842586,FALSE,FALSE,FALSE,TRUE,FALSE,2002-03-28,NA,NA,NA,02000264,North Franklin Street,"North Franklin Street Historic District, Hillsborough, Florida",27.998841997701,-82.209160473295
100001668,SG,Oaklawn And St. Louis Cemeteries Historic District,Florida,Hillsborough,Tampa,606 E. Harriston St.,Listed,Single,FALSE,3,Exploration/Settlement; Architecture; Community Planning And Development; Art,District,NA,FALSE,FALSE,TRUE,TRUE,FALSE,2017-09-25,NA,Tampa Burial Ground; Hl05595,NA,100001668,Oaklawn And St. Louis Cemeteries,"Oaklawn And St. Louis Cemeteries Historic District, Hillsborough, Florida",27.90623,-82.34692
12000496,NA,Palmetto Beach Historic District,Florida,Hillsborough,Tampa,"Roughly bounded by Durham, 28th, Thrace, & 22nd Sts.",Listed,Single,FALSE,86,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77842644,FALSE,FALSE,FALSE,TRUE,FALSE,2012-08-14,NA,22nd Street Historic District; HI6880,NA,12000496,Palmetto Beach,"Palmetto Beach Historic District, Hillsborough, Florida",27.9480717,-82.4313542
95000979,NA,Tampa Heights Historic District,Florida,Hillsborough,Tampa,"Roughly bounded by Adalee St., I-275, 7th Ave. and N. Tampa Ave.",Listed,Single,FALSE,200,Community Planning And Development; Architecture,District,https://catalog.archives.gov/id/77842598,FALSE,FALSE,FALSE,TRUE,FALSE,1995-08-04,NA,See Also:Episcopal House of Prayer,NA,95000979,Tampa Heights,"Tampa Heights Historic District, Hillsborough, Florida",27.9691539,-82.4608759
83003539,NA,West Tampa Historic District,Florida,Hillsborough,Tampa,"Roughly bounded by Cypress and Ivy Sts., Fremont and Habana Aves.",Listed,Single,FALSE,273,Industry; Commerce; Exploration/Settlement; Architecture; Social History,District,https://catalog.archives.gov/id/77842592,FALSE,FALSE,FALSE,TRUE,FALSE,1983-10-18,NA,NA,NA,83003539,West Tampa,"West Tampa Historic District, Hillsborough, Florida",27.957129,-82.497551
74000641,NA,Ybor City Historic District,Florida,Hillsborough,Tampa,"Roughly bounded by 6th Ave., 13th St., 10th Ave. and 22nd St., E. Broadway between 13th and 22nd Sts.",Listed,Single,FALSE,369,Industry; Community Planning And Development; Landscape Architecture; Commerce; Engineering; Science; Politics/Government; Architecture; Social History; Performing Arts,District,https://catalog.archives.gov/id/77842590,FALSE,TRUE,TRUE,FALSE,FALSE,1974-08-28,1990-12-14,NA,NA,74000641,Ybor City,"Ybor City Historic District, Hillsborough, Florida",27.9625,-82.44083
100005242,SG,Downtown Bonifay Historic District,Florida,Holmes,Bonifay,"Nebraska Ave.; Oklahoma Ave.; Evans Ave.; Martin St., & Etheridge St.",Listed,Single,FALSE,15.68,Commerce; Politics/Government; Community Planning And Development; Architecture,District,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2020-06-02,NA,HO00564,NA,100005242,Downtown Bonifay,"Downtown Bonifay Historic District, Holmes, Florida",30.793036,-85.679625
100006378,RS,Fellsmere Historic District,Florida,Indian River,Fellsmere,"North Myrtle St, South Carolina Ave, North Oak St., and Virginia Ave",Listed,Resubmission,FALSE,214.55,Community Planning And Development; Commerce; Education; Social History; Architecture,District,NA,FALSE,FALSE,TRUE,TRUE,FALSE,2021-09-17,NA,IR01837,NA,100006378,Fellsmere,"Fellsmere Historic District, Indian River, Florida",27.767412684747,-80.54753229045
03000728,NA,Old Town Sebastian Historic District East,Florida,Indian River,Sebastian,"Main and Washington Sts., Riverside Dr., FEC Railroad",Listed,Single,FALSE,9,Community Planning And Development,District,https://catalog.archives.gov/id/77842721,FALSE,FALSE,FALSE,TRUE,FALSE,2003-08-04,NA,NA,NA,03000728,Old Town Sebastian East,"Old Town Sebastian Historic District East, Indian River, Florida",27.767119836588,-80.533203011067
03001364,NA,"Old Town Sebastian Historic District, West",Florida,Indian River,Sebastian,"Bounded by Palmetto Ave, Lake and Main Sts.",Listed,Single,FALSE,8,Community Planning And Development,District,https://catalog.archives.gov/id/77842715,FALSE,FALSE,FALSE,TRUE,FALSE,2004-01-06,NA,NA,NA,03001364,"Old Town Sebastian, West","Old Town Sebastian Historic District, West, Indian River, Florida",27.767119836588,-80.533203011067
97000456,NA,Marianna Historic District,Florida,Jackson,Marianna,"Bounded by Davis, Park, Jackson, and Wynn Sts.",Listed,Multiple,FALSE,50,Architecture; Commerce; Community Planning And Development,District,https://catalog.archives.gov/id/77841218,FALSE,FALSE,FALSE,TRUE,FALSE,1997-05-23,NA,"See Also:West, Theophilus, House",NA,97000456,Marianna,"Marianna Historic District, Jackson, Florida",30.83194,-85.18111
91001374,NA,Lloyd Historic District,Florida,Jefferson,Lloyd,"Roughly, Main St. N of Bond St. and Bond E of Main",Listed,Single,FALSE,25,Community Planning And Development; Historic - Non-Aboriginal; Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/77842753,FALSE,FALSE,FALSE,TRUE,FALSE,1991-09-05,NA,8Je773;See Also:Lloyd Railroad Depot;Lloyd-Bond House;Dennis,NA,91001374,Lloyd,"Lloyd Historic District, Jefferson, Florida",30.478104,-84.020427
02000710,NA,Lloyd Historic District (Boundary Decrease),Florida,Jefferson,Lloyd,Roughly Main St. N of Bond St. and Bond E of Main,Listed,Single,FALSE,NA,NA,District,https://catalog.archives.gov/id/77842755,FALSE,FALSE,FALSE,FALSE,FALSE,2002-06-27,NA,NA,NA,02000710,Lloyd (Boundary Decrease),"Lloyd Historic District (Boundary Decrease), Jefferson, Florida",30.478104,-84.020427
77000405,NA,Monticello Historic District,Florida,Jefferson,Monticello,"Irregular pattern along Madison, Jefferson, Dogwood, and Washington Sts.",Listed,Single,FALSE,300,Exploration/Settlement; Architecture,District,https://catalog.archives.gov/id/77842777,FALSE,FALSE,TRUE,FALSE,FALSE,1977-08-19,NA,See Also:Perkins Opera House;Wirick-Simmons House,NA,77000405,Monticello,"Monticello Historic District, Jefferson, Florida",30.524359466507,-83.924669529692
