id,name,city,state,type,latitude,longitude,slug
17609,Aspen Music Festival and School,Aspen,CO,Educational Producing Associate,39.1796083,-106.8384851,aspen-music-festival-and-school
17625,Lyric Theatre at Illinois,Urbana,IL,Educational Producing Associate,40.106478,-88.2230311,lyric-theatre-at-illinois
17626,Indiana University Opera and Ballet Theater,Bloomington,IN,Educational Producing Associate,39.1670396,-86.5342881,indiana-university-opera-and-ballet-theater
17733,University of Toronto Opera,Toronto,ON,Educational Producing Associate,43.666489,-79.393497,university-of-toronto-opera
17646,NYU TSOA Graduate Musical Theatre Writing Program,New York,NY,Educational Producing Associate,40.7292511,-73.9939103,nyu-tsoa-graduate-musical-theatre-writing-pro
17643,Bard College Conservatory of Music,Annandale-on-Hudson,NY,Educational Producing Associate,42.0203839,-73.910016100000007,bard-college-conservatory-of-music
17786,Carnegie Mellon University School of Music,Pittsburgh,PA,Educational Producing Associate,40.444213,-79.943399,carnegie-mellon-university-school-of-music
17769,Peabody Opera at Johns Hopkins University,Baltimore,MD,Educational Producing Associate,39.2971828,-76.6152034,peabody-opera-at-johns-hopkins-university
17843,Merola Opera Program,San Francisco,CA,Educational Producing Associate,0,0,merola-opera-program
17949,Montclair State University,Montclair,NJ,Educational Producing Associate,40.857718,-74.202475,montclair-state-university
18145,,Vancouver,BC,Educational Producing Associate,49.262585,-123.247906,university-of-british-columbia-school-of-musi
18461,Wilfrid Laurier University,Waterloo,ON,Educational Producing Associate,43.473805,-80.52744,wilfrid-laurier-university
18463,University of Western Ontario,London,ON,Educational Producing Associate,43.008709,-81.263483,university-of-western-ontario
18464,University of Manitoba | Desautels Faculty of Music,Winnipeg,MB,Educational Producing Associate,49.8078422,-97.1321933,university-of-manitoba-desautels-faculty-of-m
18539,Nazareth University ,Rochester,NY,Educational Producing Associate,43.101447,-77.5169235,nazareth-university
18282,Arizona State University School of Music - Music Theatre and Opera,Tempe,AZ,Educational Producing Associate,33.4182251,-111.938733,arizona-state-university-school-of-music---mu
18677,Opera Nuova,Edmonton,AB,Educational Producing Associate,53.4995736,-113.6522056,opera-nuova
18808,Norfolk State University ,Norfolk ,VA,Educational Producing Associate,36.8477502,-76.2673329,norfolk-state-university
18873,Boston Conservatory at Berklee,Boston,MA,Educational Producing Associate,42.3461457,-71.0899514,boston-conservatory-at-berklee
17763,Northern Arizona University | School of Music,Flagstaff,AZ,Educational Producing Associate,35.1987522,-111.651822,northern-arizona-university-school-of-music
19145,Master in International Arts Management,Montréal,QC,Educational Producing Associate,45.5031824,-73.5698065,master-in-international-arts-management
19164,Classical Voice Conservatory - Orange County School of the Arts,Santa Ana,CA,Educational Producing Associate,33.7494951,-117.873221,classical-voice-conservatory---orange-county
19179,,Capital Heights ,MD,Educational Producing Associate,38.888524,-76.913188,partners-achieving-solutions-cdc--105-voices
19186,Binghamton University,Binghamton,New York,Educational Producing Associate,42.098698,-75.9125187,binghamton-university
19215,The New School - Mannes School of Music,New York,NY,Educational Producing Associate,0,0,the-new-school---mannes-school-of-music
19216,UC Irvine Music Department,Irvine,CA,Educational Producing Associate,0,0,uc-irvine-music-department
18448,State Opera South Australia,Collinswood,Sout Australia,Global Company Member,-34.8872868,138.6122364,state-opera-south-australia
19213,Opera Australia,Surry Hills,New South Wales,Global Company Member,0,0,opera-australia
18984,NUOVA Vocal Arts,Edmonton,AB,Opera.ca Member,53.5462055,-113.491241,nuova-vocal-arts
3180,Banff Centre,Banff,AB,Opera.ca Member,51.1756966,-115.5718752,banff-centre
19139,Goteborg Opera,Gotenborg,-,,57.7072326,11.9670171,goteborg-opera
19121,Opera West Society,Vancouver ,BC,Opera.ca Associate Membership,49.2608724,-123.113952,opera-west-society
17914,Amphion Foundation,New York,NY,Foundation-Nonmember,40.7499055,-73.9943711,amphion-foundation
17995,National Endowment for the Arts,Washington,DC,Foundation-Nonmember,38.8848395,-77.0219815,national-endowment-for-the-arts
19155,Dr. M. Lee Pearce Foundation,Miami Beach,FL,Foundation-Nonmember,25.7929198,-80.1353006,dr-m-lee-pearce-foundation
